mid,sid,node_i,node_j,utterance,uid
0297,0297_007,0297_009,0297_041,"I'm unhappy, Cal. I've tried not to be. We've been married so long, somewhere we became... stagnant, you know? He keeps staring straight ahead. Okay, you're not talking and you know that only makes me talk more. Maybe that's good, maybe that's good. Okay... (THEN) There's this person. No response. We've been spending time together. Lunches, meetings, that kind of stuff... Silence. She closes her eyes tightly. I slept with him. Kind of. Tracy opens one eye, taking a peek. Nothing. No, no kind of. I can't believe I said kind of. That's just not something you do in a kind of way. I slept with someone. There. I said it. I slept with someone. Oh God. It's the worst thing I've ever done but it feels so good to say out loud. I slept with someone. I SLEPT with someone. I slept with SOMEONE. I slept with ... please stop me, please say something. No reaction. David Jacobowitz. From work. You met him at the Christmas party. You remember that party? They had the giant paper-maché wreath? I kept asking the decorator how he made it? You wore that sweater -- Finally, Cal speaks --Please stop.The last person in the world I'd ever want to hurt was you, Cal --If you keep talking, I'm going to get out of the car.But the fact that I did, that it could happen at all, I think it just shows how broken we are and --Okay. Just like that, Cal OPENS THE DOOR to the moving car and, simply, steps out. Tracy SCREAMS as Cal goes flying. She screeches to a stop as he tumbles to the curb in her rearview mirror.","0297_0050,0297_0051,0297_0052,0297_0053,0297_0054,0297_0055"
0297,0297_008,0297_009,0297_037,"Okay. He stands, limps back to the car.",0297_0059
0297,0297_008,0297_009,0297_041,"Are you out of your mind!? He looks up at her, pleading.I'll leave tonight, I'll sign whatever you want me to sign, if you'll just stop talking about it. She touches his bloody forehead, affectionate. There's still something here.Okay.","0297_0056,0297_0057,0297_0058"
0297,0297_009,0297_019,0297_037,"I'm sorry that you had to see that. She keeps staring straight ahead.I should have knocked.For the record: I think about you while I do it --Robbie!I have a picture of you and I look at it the whole time --Stop it!I love you, Jessica. And I know you're seventeen, and I know I just turned thirteen, which is the same age as your little brother, and you're technically my baby- sitter, but someday soon our age difference will be inconsequential which is good because...ROBBIE --I'm pretty sure you're my soulmate. She stops, looks at him and smiles gently.Shit. Jessica jumps off the couch.","0297_0060,0297_0061,0297_0062,0297_0063,0297_0064,0297_0065,0297_0066,0297_0067,0297_0068,0297_0071"
0297,0297_009,0297_021,0297_037,We're home.,0297_0070
0297,0297_009,0297_019,0297_021,"Listen, Robbie --",0297_0069
0297,0297_009,0297_037,0297_041,Cal!,0297_0078
0297,0297_009,0297_009,0297_037,"Mrs. Weaver told me she wants a divorce so I jumped out of the car. Hope the kids behaved. Come on, I'll drive you home. Robbie steps INTO FRAME.Dad?Oh. I didn't know you were here.You're getting divorced?And you jumped out of a car?(TO ROBBIE) I'm sorry you found out this way.I'm sorry you jumped out of a car.","0297_0073,0297_0074,0297_0075,0297_0076,0297_0079,0297_0082,0297_0083"
0297,0297_009,0297_009,0297_019,"Hi, Mr. and Mrs. Weaver. How was dinner...Thanks.Uh-huh.","0297_0072,0297_0084,0297_0085"
0297,0297_009,0297_009,0297_041,"Yes.A moving car, yes.Cal!","0297_0077,0297_0080,0297_0081"
0297,0297_010,0297_009,0297_009,"That's my girl. Jessica awkwardly gets out of the car. Hey, Jessica? Thanks for listening. She smiles, turns back. She freezes when she sees... He's holding CASH out the window to pay her. You put this to that fake ID you'll need up at Stanford. And with a sad wink, he drives off -- leaving her standing there, lovelorn and forty-five dollars richer.",0297_0093
0297,0297_010,0297_009,0297_019,"We'll talk to the kids tomorrow. Tell them we're separating. Just separating. We'll do it together. He thinks. I'll have to tell Nanna. Uch, she's gonna be crushed. But not right now. She's got enough to worry about... He trails off. Another long beat of silence, then he remembers his company and turns toward Jessica. (WITH ENERGY) So, I hear Stanford early admission, huh. I know your dad is so proud.Yeah.David Jacobowitz! Are you kidding me!? DAVID FUCKING JACOBOWITZ! GOD DAMN HER! He calms down, slowly. Pulls up to a DRIVEWAY. Sorry about that.It's okay. Jessica reaches for the door, but stops. She takes a deep breath, adorable. Mr. Weaver, I know you don't know me very well, but I've been baby- sitting for your family for three years. You're the nicest dad of any of the families I baby-sit for, by a country mile. You're funny, and you're always really generous, and you're the only dad who's excited -- genuinely excited -- to check on his kids when he gets home from dinner. Now I like Mrs. Weaver, I like her a lot, but if she wants to divorce you, well... then I think she's batshit crazy. Cal smiles, distracted but grateful. In fact -- and, I hope this doesn't make you uncomfortable -- I think I've even developed a(NOT LISTENING) Hey: do me a favor -- can you not mention what's going on between Mrs. Weaver and I to your parents? It's probably better they hear it from us. Okay?Uh-huh.","0297_0086,0297_0087,0297_0088,0297_0089,0297_0091,0297_0092"
0297,0297_011,0297_009,0297_013,Yes. Just... yes. Guess what?What?My wife is having intercourse with someone who isn't me.I'm sorry to hear that.,"0297_0095,0297_0096,0297_0097,0297_0098"
0297,0297_011,0297_009,0297_017,"That's very nice of you to say. She just told me tonight, obviously it came as a bit of a shock and you're not listening anymore. The Girl has turned back to a group of friends. I bet you wouldn't ignore me if I were David Jacobowitz. My wife doesn't ignore David Jacobowitz.wearing his two thousand dollar suit, he's now got TWO BEAUTIFUL WOMEN fawning over him at his table. Cal takes him in for a long beat, turns back to the bartender, and decides:","0297_0099,0297_0100"
0297,0297_011,0297_009,0297_046,(RE: JACOB) Gay. 15.,0297_0101
0297,0297_012,0297_009,0297_046,So it's pretty no-frills. Unit 2 is a lot like unit 1 except you're downstairs so... the ground is closer. Which is nice.,0297_0102
0297,0297_013,0297_008,0297_046,Great! I'll let you know when they fix it.,0297_0108
0297,0297_013,0297_009,0297_046,"I guess the price is right.Yeah, well, tons of divorced guys here. You'll fit right in. Cal SIGHS, un-enthused.I'll take it.Ooh, the gym has an elliptical machine... I assume you want to get back in shape? Cal looks down, embarrassed.I guess.","0297_0103,0297_0104,0297_0105,0297_0106,0297_0107"
0297,0297_014,0297_008,0297_009,"Cal, I just got the weekly sales report, good good good! You really killed this quarter! Keep it up you're going to be sitting in my seat by year's end. Really great, Cal. Seriously.Who told you Tracy and I were getting a divorce?(RELIEVED) Divorce! That's it. Amy heard you crying in the bathroom. We all thought it was cancer. Thank God.I have to go buy furniture now. Cal stands, EXITS.","0297_0109,0297_0110,0297_0111,0297_0112"
0297,0297_014,0297_008,0297_039,Go for it!,0297_0113
0297,0297_015,0297_009,0297_039,"Can I help you, sir?My wife is sleeping with David Jacobowitz. I need a couch.Ooh, I understand. Can I give you a word of advice, one divorced man to another? If you don't mind?Sure.Get the matching chaise, killer deal. He pats the adjacent piece. Cal processes this.I want it in beige.I'll write you up.","0297_0114,0297_0115,0297_0116,0297_0117,0297_0118,0297_0119,0297_0120"
0297,0297_016,0297_009,0297_009,"(TOO LOUD) Yeah, well, my wife is screwing David Jacobowitz so eat me. The guy shrugs, walks away. Cal looks at his watch, puts a napkin on his drink, and stands.",0297_0123
0297,0297_016,0297_009,0297_014,"Oh, no, I'm sorry, I'm waiting for a friend.You've been holding the seat for an hour.","0297_0121,0297_0122"
0297,0297_017,0297_007,0297_009,(TO HIMSELF) So gay.,0297_0126
0297,0297_017,0297_009,0297_016,"Can't help but notice that you're always surrounded by women. Multiple women. Jacob doesn't even turn. I'm getting divorced. Or, in the process. Gonna be single again. Nothing. Any advice?Yeah. Don't start conversations with people while they're pissing. He walks away, washes his hands, EXITS. A beat, then:","0297_0124,0297_0125"
0297,0297_018,0297_007,0297_009,"Sorry I'm late, I had to pick something up from Macy's.Don't worry about it, here, sit, I've been guarding this stool with my life. Bernie sits, looks uncomfortable. It's good to see you, man. I've called you a few times. It's been a rough couple of days, obviously. Nothing I could use more than my old pal Bernie to unload on. Hey, we should play racquetball, when's the last time we played racquetball?Claire won't let me be friends with you anymore. Cal takes this in.I'm sorry, what?She said we had to choose between you and Tracy. I chose you. She said no. It's cologne.Are you breaking up with me?Claire's waiting in the car. Um... there's a gift receipt in there. Sorry. Bernie stands, awkwardly. He pats Cal on the shoulder, lingers a beat too long, then simply turns and EXITS. Cal is left alone. He raises a finger at the Bartender.","0297_0127,0297_0128,0297_0129,0297_0130,0297_0131,0297_0132,0297_0133"
0297,0297_018,0297_009,0297_016,"This is my youngest, Molly. Her two favorite things are High School Musical and her mother. I hate both of her two favorite things. A SHARP WHISTLE interrupts. Cal turns, sees Jacob. Jacob motions for Cal to come over. Every move Jacob makes is practiced, perfectly cool.Jacob Palmer.CAL WEA--I'd like to buy you a drink, Cal.I already have a drink.Let me buy you a drink, Cal.Okay. Jacob motions to the Bartender who NODS. Cal SITS. My wife is cheating on me with --David Jacobowitz, yes, Cal, I've heard. We've all heard. For the last two nights, I've watched you batter every poor soul in this bar with your sad-sack loser sob story. Cal takes this in. He STANDS.Sit down, Cal.Okay. Cal sits. Jacob's that powerful. Cal's that drunk.Cal, I'm going to make you an offer, it's probably the best offer you're ever going to get, and you're extremely drunk, so it's wildly important that you don't answer until I've finished and you've taken a few moments to process what I'm saying. Do you understand? Cal goes to answer, Jacob holds up a finger. Cal stops himself. Once he's settled, Jacob continues: As I said, I've been watching you for two days now and I can say, without hesitation, that you are the sorriest man I've ever seen in my life -- don't interrupt, Cal, it's the truth, and you need to hear it. You're sitting there with your Supercut haircut, getting drunk on watered down vodka-cranberries like a fourteen- year-old girl, wearing a 41R jacket when you should be wearing a 40L -- I don't know if I want to help you or euthanize you -- stop drinking out of the goddamn straw, Cal. Cal stops drinking from the wimpy red straw. You asked me for advice before, Cal, so I'm going to help you. I don't know why. Maybe I'm just bored. Maybe all my friends have abandoned me for wives and children and labradoodle puppies, who cares why? Why doesn't matter. The point is, you've got a good face, and a good head of hair, and I'm bored as hell and need a project. So if you want, I'm going to help you rediscover your manhood. Do you remember when it was that you lost it? Cal shakes ""no."" Doesn't matter, we'll find it. And when we do, when I'm through with you, that wife of yours is going to rue the day she decided to give up on you too early. That's my offer. What do you say? Cal stares at him blankly. A long beat of silence. Cal goes for a drink, almost uses the straw... then catches himself. He puts down the drink. Looks up.Yeah, okay.Mall food court, Thursday, six o'clock.I'm sorry, what?","0297_0136,0297_0137,0297_0138,0297_0139,0297_0140,0297_0141,0297_0142,0297_0143,0297_0146,0297_0147,0297_0148,0297_0149,0297_0150,0297_0151"
0297,0297_018,0297_009,0297_030,"Do you have anything with a worm in it? Because I'd like a gallon of that now.Legs crossed, martini in hand, he's been watching Cal get dumped this whole time. He PANS UP from Cal's feet. The white sneakers. Bad navy blue dress socks. Dad khakis. An ill-fitting, untucked, dress shirt. Half-lidded eyes. Rumpled hair. Jacob shakes his head. Jesus Christ. He says something to THE WOMAN who currently sits at the table. She nods, gets up and walks away. BACK TO CAL As the Bartender pours him a second shot. He's now showing pictures from his wallet to the Bartender.","0297_0134,0297_0135"
0297,0297_018,0297_009,0297_053,"You know what, I don't need this",0297_0144
0297,0297_018,0297_016,0297_041,"You ready to go? She nods, subservient, and follows him out. Cal shakes his head, picks up his drink, and slurps the rest of his vodka cranberry out of the straw.",0297_0152
0297,0297_018,0297_016,0297_053,JACOB,0297_0145
0297,0297_019,0297_009,0297_009,"I think it was when you screwed David Jacobowitz. Ouch. Tracy's face registers the blow, but she nods: she also understands it. Make sure my azaleas get enough sun. Cal turns, gets in the U-HAUL, and backs out... And immediately crashes into the neighboring FENCE.",0297_0172
0297,0297_019,0297_009,0297_041,"Cal? Cal looks up. Tracy approaches. She's wearing sweats. It's pretty obvious that she's been crying. Awkward silence. Neither knows what to say. I just wanted to say that... Her voice cracks. She turns away. Shit. She gathers herself. Cal steps forward. Instinct tells him to comfort his wife but he can't anymore and he stops himself. She realizes this. There's something harsh and complicated about the reality of it all. Tracy looks at the U-HAUL, wipes her eyes and tries to lighten things. Do you want me to back that thing out of the driveway for you?I'll be fine.You have trouble in reverse is all.It was two times --Three if you count my father's foot.I did that on purpose.I knew it. They smile, in rhythm for a moment. Then they realize, stop smiling. Cal turns awkwardly.Once I'm settled, I'll get the kids so they can see the place. He walks to the truck. Tracy's voice stops him.I think I'm have a mid-life crisis maybe. Can women have mid-life crisis?(AVOIDING ENGAGEMENT) Make sure the lawn gets enough water.In the movies it's always men having them and buying ridiculous yellow Porsches, but I'm not a man and I really don't want a yellowYou have to fertilize once a month. Not twice a month, not once every two months. She takes a deep breath, finding her balance.We got married so young, Cal. And I'm forty-one. And that's so much older than I thought I'd be.The sprinklers turn off behind you.And I got really upset with an umpire at Molly's t-ball game last month -- like really upset, like I screamed at him and wished he would die -- and I started feeling like the person I promised I wouldn't turn into, you know?If it rains a lot, you need to shut off the automatic setting.And we haven't been us, not for a long time. And I don't know when you and I stopped being `us' but... I mean, do you? Cal finally turns and looks at her.","0297_0154,0297_0155,0297_0156,0297_0157,0297_0158,0297_0159,0297_0160,0297_0161,0297_0162,0297_0163,0297_0164,0297_0166,0297_0167,0297_0168,0297_0169,0297_0170,0297_0171"
0297,0297_020,0297_023,0297_037,"TROY! She bolts past Cal to the TV, where ZAC EFRON is on- screen, prancing about in a basketball uniform. Robbie and Cal stand there, awkwardly.",0297_0178
0297,0297_020,0297_019,0297_037,"Well, if you must know --Ding dong. They turn -- it's Jessica, the baby-sitter.I don't need a baby-sitter.I know, Robbie. An awkward beat, then.I love you so much --","0297_0185,0297_0186,0297_0203,0297_0204,0297_0205"
0297,0297_020,0297_009,0297_037,"Okay, well, this is it. What do you think? Didn't have a lot of time to house-hunt, but... They look around his depressing, beige apartment. A pathetic TV plays the Disney Channel in the corner. There's a second bedroom with twin beds so you two can stay over whenever you want! Anytime!So... you're like, actually going to live here? Molly looks like she's going to cry.Don't take it personally. That show's like crack to her. Cal NODS. You okay?You? Robbie shrugs.Can I say something with a curse? One time?Yeah. Why not? Robbie NODS, takes a deep breath.Love is fucked. Cal LAUGHS, a bit of tension relieved.Is that so? You in love, buddy?What is she doing here?(back to Robbie) I have to run out really quickly, just for a few hours, and your mother wants you to stay here while she's out hooking --What?Yes, well, that's a generous adjective, thank you.But I don't need a babysitter! She's only four years older than me! You need to know that! She needs to know that!I know, buddy. Cal musses Robbie's hair. My little boy's growing up, Jess. He's in love already, can you believe it? Uch. Robbie thumps the wall with his head, dying. Molly, say bye-bye to Daddy? No response, she's glued to the television.Wait, where are you going?Okay, well... Molly, last chance!? But Molly is still locked on Efron. That's my angel. Back in a few.But, Dad --Nope. The door slams. Robbie stands there with Jessica, awkward. Tries to maintain some semblance of cool.","0297_0173,0297_0174,0297_0179,0297_0180,0297_0181,0297_0182,0297_0183,0297_0184,0297_0187,0297_0190,0297_0191,0297_0194,0297_0195,0297_0196,0297_0197,0297_0200,0297_0201,0297_0202"
0297,0297_020,0297_009,0297_023,"Hey, hey. Come on now, you'll visit all the time. Every weekend. It won't be that bad.Don't you love us anymore? Cal takes Molly's face in his hands, starts tearing up.Listen, baby. What's happening with your mommy and I... it's not what either of us wanted, not what either of us planned. But you need to understand that you kids have done nothing wron--","0297_0175,0297_0176,0297_0177"
0297,0297_020,0297_009,0297_019,"Huh?(CHANGING TOPICS) The place is... nice, Mr. Weaver.I'm, uh... I decided to take a class.That's great, Mr. Weaver. It's a difficult time for you, it's important that you find new interests, try new things, maybe things you'd never have considered trying before... Cal looks down, Jessica has her hand on his shoulder. It's a bit odd. She realizes, takes it off.Jesus Christ.","0297_0192,0297_0193,0297_0198,0297_0199,0297_0206"
0297,0297_020,0297_009,0297_009,"Oh, right, hey, Jess, thanks for",0297_0188
0297,0297_021,0297_009,0297_009,What am I doing?,0297_0207
0297,0297_022,0297_009,0297_036,What the hell am I doing? He walks past a CHEESECAKE FACTORY. Inside is...,0297_0208
0297,0297_023,0297_015,0297_021,"Yeah, okay.Did you hear that? `It's going to be a special night.' You think he's going to propose?At the Cheesecake Factory? Oh God, I hope not.He's nice.","0297_0214,0297_0219,0297_0220,0297_0221"
0297,0297_023,0297_015,0297_036,"(SMILING) I'll walk you out. Before they clear...You know it! Hannah leads Liz out of the restaurant, WHISPERS:","0297_0215,0297_0218"
0297,0297_023,0297_016,0297_021,"Yeah, well... Jesus. Really?",0297_0222
0297,0297_023,0297_021,0297_036,"I think you're wrong. I think that's Tucker.Well, Richard: thank you for inviting me to Hannah's `goodbye' party. The conversation has been riveting, like stepping back in time. Before I go, a toast. She holds up her glass, toasting. Sweetie: go into your hole and study your cute little ass off for that bar exam. We'll see you when you emerge.She's gonna kick that bar's butt! All the dorks CHEER. Liz SHRUGS.Hey, Liz? When my girl passes, we're gonna have another little celebration, right here. Hope you can make it. It's going to be a special night.Richard, you just give me a heads- up so I can get really drunk before-hand, okay?","0297_0209,0297_0212,0297_0213,0297_0216,0297_0217"
0297,0297_024,0297_009,0297_016,"You're late.No thanks. So what exactly areHow much money can you afford to spend on clothes today?I dunno. Five hundred?Three thousand.Okay.We'll start with shoes. Let me see those sneakers you're wearing. Cal holds up his foot. Take them off. Cal bends down, takes one off. (CHEWING) Other one too, please? Cal does as he's told. Jacob holds out his hands. Cal SHRUGS, hands Jacob the shoes. Jacob simply turns and throws them over the railing.What the hell!?Are you in a fraternity, Cal?Those were my favorite shoes.ARE YOU IN A FRATERNITY, CAL!?No.Are you Steve Jobs?What?ARE YOU THE BILLIONAIRE OWNER OF APPLE COMPUTERS?No. I'm not Steve Jobs.Then you don't need to walk around in New Balance Sneaker, ever. Let's go.","0297_0223,0297_0224,0297_0226,0297_0227,0297_0228,0297_0229,0297_0230,0297_0231,0297_0232,0297_0233,0297_0234,0297_0235,0297_0236,0297_0237,0297_0238,0297_0239,0297_0240"
0297,0297_025,0297_009,0297_016,"I think this whole thing might have been a bad idea. Jacob ignores him, grabs a pair of BLACK DRESS SHOES.Any man can rebuild his entire wardrobe with sixteen simple items.Ha! I think I read that in GQ.You did. I wrote it.Really? Jacob CHUCKLES. Cal CHUCKLES back, clearly unsure what the chuckle symbolizes.Numbers one and two: pair of dress shoes, pair of loafers.I'm sorry, I'm lost: do you really write for GQ? Jacob slaps Cal's hand, knocking the socks away.Your credit card please? MONTAGE - FROM STORE TO STORE We watch as Jacob narrates the wardrobe essentials (and as Cal's arms get progressively fuller) in each store. Two suits: one black, one grey. One sports jacket, navy preferred. Jacob leans in toward the tailor. Take it in there... and there. One pair of quality jeans.","0297_0241,0297_0242,0297_0243,0297_0244,0297_0245,0297_0246,0297_0247,0297_0248"
0297,0297_025,0297_009,0297_009,These are two hundred and thirty dollars. Can't we just go to the Gap? He looks up. Jacob is gone.,0297_0249
0297,0297_026,0297_009,0297_016,"I'm sorry! Don't leave!No, Cal. We can't just go to the Gap.What's wrong with the Gap?In Hell, every store is the Gap, that's what's wrong with the Gap, Cal. It's lowest common denominator. Be better than the fucking Gap, Cal. One pair of chinos. CHING. A cash register DINGS. Four dress shirts. CHING. CHING. CHING. CHING. Cal's arms are filling. Three casual button-downs. CHING. CHING. CHING. In a dressing room shirts come flying over the wall at Cal. Two v-neck cashmere sweaters, and finally, a long overcoat. Cal stands there in an overcoat and sweater.I'm very warm.You rub this in around your eyes every night and every morning.What does it do?(SARCASTIC) It gives you x-ray vision, Cal.Oh my God, it does. I like to use a number four on the sides and the back, go longer on the top.Oh, okay. Thanks for that, Vidal Sassoon. Tiffany, hon? Scissor cut, tight on sides, get him some texture up top, take off about... He touches Cal's hair, measures it between his fingers.Eww.BUT --","0297_0250,0297_0251,0297_0252,0297_0253,0297_0254,0297_0255,0297_0256,0297_0257,0297_0258,0297_0259,0297_0260,0297_0263"
0297,0297_026,0297_009,0297_040,"Yes, sir.",0297_0262
0297,0297_026,0297_016,0297_040,... inch off the top.,0297_0261
0297,0297_027,0297_009,0297_009,"And it works?Yeah, okay, that was meaner.","0297_0273,0297_0286"
0297,0297_027,0297_009,0297_016,"What are you putting on?Items one, three, eleven, and fourteen.That's okay, I do. She GIGGLES. Cal calls out.Seriously? You just ask her out like that?Yes, Cal, just like that.Yep.Can I blouse out the shirt a little? I like to blouse out my shirts a little.Shut up, Cal.Tiffany!You see that, Cal? The simple act of opening your mouth instantly causes Tiffany to lose interest in sleeping with you. Your personality is actually your weakest link. Cal takes this in.Well, that's the meanest thing anyone's ever said to me.No, Cal. The meanest thing anyone's ever said to you is this: your wife cheated on you because you lost sight of what it took to keep her content at home -- as a man, as a husband, and probably as a lover. Cal's lower lip begins to quiver.","0297_0264,0297_0265,0297_0270,0297_0271,0297_0272,0297_0277,0297_0278,0297_0279,0297_0282,0297_0283,0297_0284,0297_0285"
0297,0297_027,0297_009,0297_040,"Crazy.(HORRIFIED) Jesus!Yeah, probably.","0297_0275,0297_0280,0297_0281"
0297,0297_027,0297_016,0297_040,Perfect.(SMITTEN) Thanks.What are you doing tonight?I don't know.Wow.,"0297_0266,0297_0267,0297_0268,0297_0269,0297_0276"
0297,0297_028,0297_016,0297_037,I think we should get out of here.,0297_0320
0297,0297_028,0297_027,0297_030,Mouth agape. That was his line!,0297_0314
0297,0297_028,0297_016,0297_048,"Shut up, Cal. A YOUNG WOMAN slides into the booth at Jacob's side.Hi.Hi. Jacob Palmer.","0297_0300,0297_0301,0297_0302"
0297,0297_028,0297_016,0297_030,JACOB,0297_0315
0297,0297_028,0297_016,0297_027,"Listen, I'm going to be honest: it's getting late and I think you're interesting. I also think you're one of those rare women who manages to be both wildly sexy and incredibly cute all at once.",0297_0313
0297,0297_028,0297_016,0297_024,Tell me about yourself. What do you do?Does it really matter?I think we should get out of here.Okay.,"0297_0309,0297_0310,0297_0318,0297_0319"
0297,0297_028,0297_016,0297_016,"Can I get you a drink, Amy?",0297_0307
0297,0297_028,0297_009,0297_048,Amy Johnson. Cal extends his hand.,0297_0303
0297,0297_028,0297_009,0297_016,"I notice you only button your shirts up, like, halfway. I can't pull that off, right?No. Listen, Cal, I'm going to be calling women over to our table shortly. Cal rubs his hands together, nervous.We should have some background on each other, no? I'm in insurance, more on the corporate side. My kids are --Cal, the only thing I care less about than corporate insurance are your kids. Here's the only thing I need to know: how many women have you been with?Sexually?Yes.In my entire life?No, synchronized swimming. Yes, Cal. Sexually. Cal thinks. He MUMBLES to himself, counting it out on one hand.One. Jacob CHORTLES. But Cal just stares at him blankly.Wow, okay... wow.What? I married young. We met in high school. He smiles, remembering. Tracy was so damn beautiful. You know those women, the ones who can be wildly sexy and unbelievably cute all at once? I never knew how she did that. I still don't know how she does it.Cal, I literally stopped listening at `Tracy.' Okay, here we go.(a bit emotional) I miss my wife.CAL --(QUICKLY) Don't. He pulls it back.(TO HIMSELF) -- Weaver.","0297_0287,0297_0288,0297_0289,0297_0290,0297_0291,0297_0292,0297_0293,0297_0294,0297_0295,0297_0296,0297_0297,0297_0298,0297_0299,0297_0304,0297_0305,0297_0306"
0297,0297_028,0297_016,0297_025,"It does to me. She looks up. He looks completely earnest, repeats: It does to me. She smiles. PAN TO CAL: just sitting there watching, horrified.And that's when I started writing the column for LA Weekly. God, how long have I been talking? Jacob takes her hand.Let's get out of here. I know it's forward of me but just... I think we should get out of here. She thinks, then NODS.Okay.","0297_0311,0297_0312,0297_0316,0297_0317"
0297,0297_031,0297_011,0297_037,"You want to talk about The Scarlet Letter, Mrs. Thompson? Here you go: the `A' they're both wearing -- I think it stands for ASSHOLE. Wanna know why? Because they're in love, and love is for stupid ASSHOLES. So thanks for choosing this book, Mrs. Thompson, because this is what I need right now: to read a boring, confusing book about a bunch of stupid assholes who fell in love, like assholes, and then had to die, like assholes. I'm sorry for cursing.",0297_0322
0297,0297_032,0297_011,0297_041,"You have a second?Oh, David. I'm just a little swamped right now so... He closes the door behind him.You've been avoiding me.No, I haven't.You ran away in the other direction when you saw me coming down the hall yesterday.I ran track in high school.That must be it. He turns serious. I'm sorry about you and Cal.Thank you.I'm also not sorry, if I'm being completely honest.No, I do --A lot. Just to clarify. I like you a lot. I had no intention of falling for a married woman. I just wanted someone to go to lunch with who didn't make me want to shoot myself in the face. But we started having lunch, and talking, and suddenly I was an accountant who was popping out of bed in the morning, excited to get to work. That doesn't happen to accountants. Ever. I've checked with other accountants. She smiles. So when the time is right for you to get back out there again, officially, I just... I'd like to throw my hat in the ring. Officially. That sounded weird. Tracy LAUGHS lightly, leans forward.","0297_0323,0297_0324,0297_0325,0297_0326,0297_0327,0297_0328,0297_0329,0297_0330,0297_0331,0297_0332,0297_0333"
