mid,sid,node_i,node_j,utterance,uid
0087,0087_005,0087_013,0087_042,"I distinctly heard it. He muttered under his breath, ""Jew.""You're crazy!No, I'm not. We were walking off the tennis court, and you know, he was there and me and his wife, and he looked at her and then they both looked at me, and under his breath he said, ""Jew.""Alvy, you're a total paranoid.Wh- How am I a paran-? Well, I pick up on those kind o' things. You know, I was having lunch with some guys from NBC, so I said ... uh, ""Did you eat yet or what?"" and Tom Christie said, ""No, didchoo?"" Not, did you, didchoo eat? Jew? No, not did you eat, but Jew eat? Jew. You get it? Jew eat?Ah, Max, you, uh ...Stop calling me Max.Why, Max? It's a good name for you. Max, you see conspiracies in everything.No, I don't! You know, I was in a record store. Listen to this -so I know there's this big tall blond crew-cutted guy and he's lookin' at me in a funny way and smiling and he's saying, ""Yes, we have a sale this week on Wagner."" Wagner, Max, Wagner-so I know what he's really tryin' to tell me very significantly Wagner.Right, Max. California, Max.Ah.Let's get the hell outta this crazy city.Forget it, Max.-we move to sunny L.A. All of show business is out there, Max.No, I cannot. You keep bringing it up, but I don't wanna live in a city where the only cultural advantage is that you can make a right turn on a red light.(Checking his watch) Right, Max, forget it. Aren't you gonna be late for meeting Annie?","0087_0039,0087_0040,0087_0041,0087_0042,0087_0043,0087_0044,0087_0045,0087_0046,0087_0047,0087_0048,0087_0049,0087_0050,0087_0051,0087_0052,0087_0053,0087_0054"
0087,0087_006,0087_013,0087_014,"(Overlapping the two men and stuttering)(Overlapping Alvy) Alright, alright, I'm in a bad mood, okay?Bad mood? I'm standing with the cast of ""The Godfather.""You're gonna hafta learn to deal with it.Deal! I'm dealing with two guys named Cheech!Okay. (They move into the ticket line, still talking. A billboard next to them reads ""INGMAR BERGMAN'S 'FACE TO FACE ,'LIV ULLMANN"")Hey, you are in a bad mood. You-you- you must be getting your period.I'm not getting my period. Jesus, every time anything out of the ordinary happens, you think that I'm getting my period!(Hitting his hand on the counter) That's it! Forget it! I-I can't go in.Two minutes, Alvy.(Overlapping Annie) No, I'm sorry, I can't do it. We-we've blown it already. I-you know, uh, I-I can't go in in the middle.In the middle? (Alvy nods his head yes and let's out an exasperated sigh)You wanna get coffee for two hours or something? We'll go next-Two hours? No, u-uh, I'm going in. I'm going in.(Waving to Annie) Go ahead. Good-bye.Look, while we're talking we could be inside, you know that?(Watching people with tickets move past them)Alright. All right, all right, so whatta you wanna do?I don't know now. You-you wanna go to another movie? (Annie nods her head and shrugs her shoulders disgustedly as Alvy, gesturing with his band, looks at her)Oh, come on, we've seen it. I'm not in the mood to see a four-hour documentary on Nazis.Well, I'm sorry, I-I can't ... I-I-I've gotta see a picture exactly from the start to the finish, 'cause-'cause I'm anal.(Laughing now) H'h, that's a polite word for what you are.","0087_0086,0087_0087,0087_0088,0087_0089,0087_0090,0087_0091,0087_0092,0087_0093,0087_0096,0087_0097,0087_0098,0087_0099,0087_0100,0087_0101,0087_0102,0087_0103,0087_0104,0087_0105,0087_0106,0087_0107,0087_0108,0087_0109"
0087,0087_006,0087_013,0087_013,(Gesturing) A li-little louder. I think one of them may have missed it!,0087_0094
0087,0087_006,0087_002,0087_005,"Hey!(Off screen) What?(Moving into the screen) Who's on television?(Also ignoring Alvy) What program?It's for my brudder.(To Alvy, overlapping 1st man's speech) You really Alvy Singer, the ... the TV star?-Singer!","0087_0066,0087_0067,0087_0074,0087_0077,0087_0082,0087_0083,0087_0084"
0087,0087_006,0087_002,0087_013,"Hey, you on television?(Nodding his head) No. Yeah, once in a while. You know, like occasionally.What's your name?(Clearing his throat) You wouldn't know it. It doesn't matter. What's the difference?You were on ... uh, the ... uh, the Johnny Carson, right?Once in a while, you know. I mean, you know, every now-What's your name?(Nervously) I'm ... I'm, uh, I'm Robert Redford.(Laughing) Come on.Alvy Singer. It was nice nice ... Thanks very much ... for everything.This is Alvy Singer!Fellas ... you know-Jesus! Come on!(Overlapping, ignoring Alvy) This guy's on television! Alvy Singer, right? Am I right?(Overlapping 1st man) Gimme a break, will yuh, gimme a break. Jesus Christ!(Still ignoring Alvy's protestations) This guy's on television.This guy, on the Johnny Carson show.(Holding out a matchbook) Can I have your autograph?You don't want my autograph.(Overlapping, Alvy's speech) Yeah, I do. It's for my girl friend. Make it out to Ralph.(Taking the matchbook and pen and writing)","0087_0056,0087_0057,0087_0058,0087_0059,0087_0060,0087_0061,0087_0062,0087_0063,0087_0064,0087_0065,0087_0068,0087_0069,0087_0070,0087_0071,0087_0072,0087_0075,0087_0078,0087_0079,0087_0080,0087_0081"
0087,0087_006,0087_005,0087_013,"I need a large polo mallet!(Annoyed) Fellas, what is this-a meeting o' the teamsters? You know.. .Alvy Singer over here!","0087_0073,0087_0076,0087_0085"
0087,0087_007,0087_013,0087_013,"(To McLuban) Tell him.(To the camera) Boy, if life were only like this!","0087_0149,0087_0151"
0087,0087_007,0087_013,0087_014,"(Overlapping the man's speech) I'm-I'm-I'm gonna have a stroke.(To Annie, who is still reading, overlapping the man in line who is still talking)I missed my therapy. I overslept.How can you possibly oversleep?The alarm clock.(Gasping) You know what a hostile gesture that is to me?I know-because of our sexual problem, right?(To Annie) I'd like to hit this guy on a gut level.Stop it, Alvy!Probably met by answering an ad in the New York Review of Books. ""Thirtyish academic wishes to meet woman who's interested in Mozart, James Joyce and sodomy.""Oh!I-I-I mean, I'm comparatively normal for a guy raised in Brooklyn.Okay, I'm very sorry. My sexual problem! Okay, my sexual problem! Huh?","0087_0110,0087_0117,0087_0118,0087_0119,0087_0120,0087_0121,0087_0122,0087_0125,0087_0126,0087_0133,0087_0134,0087_0135,0087_0136"
0087,0087_007,0087_013,0087_072,"(Overlapping Alvy and Annie) You know, it must need to have had its leading from one thought to another. You know what I'm talking about?(Sighing) He's screaming his opinions in my ear.Like all that Juliet of the Spirits or Satyricon, I found it incredibly ... indulgent. You know, he really is. He's one of the most indulgent film makers. He really is-(Overlapping) Key word here is ""indulgent.""(Overlapping) -without getting ... well, let's put it this way ...Hey, you ... everybody in line at the New Yorker has to know our rate of intercourse?- It's like Samuel Beckett, you know- I admire the technique but he doesn't ... he doesn't hit me on a gut level.(Wringing his hands) Well, he's spitting on my neck! You know, he's spitting on my neck when he talks.(Lighting a cigarette while he talks) Gal gun-shy is what it is.(Reacting again to the man in line) Probably on their first date, right?(Still going on) It's a narrow view.I never read that. That was-that was Henry James, right? Novel, uh, the sequel to Turn of the Screw? My Sexual ...(Even louder now) It's the influence of television. Yeah, now Marshall McLuhan deals with it in terms of it being a-a high, uh, high intensity, you understand? A hot medium ... as opposed to a ...(More and more aggravated) What I wouldn't give for a large sock o' horse manure.... as opposed to a print ...(Sighing and addressing the audience) What do you do when you get stuck in a movie line with a guy like this behind you? I mean, it's just maddening!Wait a minute, why can't I give my opinion? It's a free country!I mean, d- He can give you- Do you hafta give it so loud? I mean, aren't you ashamed to pontificate like that? And-and the funny part of it is, M-Marshall McLuhan, you don't know anything about Marshall McLuhan's...work!(Overlapping) Wait a minute! Really? Really? I happen to teach a class at Columbia called ""TV Media and Culture""! So I think that my insights into Mr. McLuhan-well, have a great deal of validity.Oh, do yuh?Yes.Well, that's funny, because I happen to have Mr. McLuhan right here. So ... so, here, just let me-I mean, all right. Come over here ... a second.Oh.","0087_0112,0087_0113,0087_0114,0087_0115,0087_0116,0087_0123,0087_0124,0087_0127,0087_0130,0087_0131,0087_0132,0087_0137,0087_0138,0087_0139,0087_0140,0087_0141,0087_0142,0087_0143,0087_0144,0087_0145,0087_0146,0087_0147,0087_0148"
0087,0087_007,0087_014,0087_072,"(Reading) Well, stop listening to him.And then, the most important thing of all is a comedian's vision.And you know something else? You know, you're so egocentric that if I miss my therapy you can think of it in terms of how it affects you!","0087_0111,0087_0128,0087_0129"
0087,0087_009,0087_012,0087_014,"I mean, you've been married before, you know how things can get. You were very hot for Allison at first.",0087_0166
0087,0087_009,0087_013,0087_014,"(Off screen) Boy, those guys in the French Resistance were really brave, you know? Got to listen to Maurice Chevalier sing so much.M'm, I don't know, sometimes I ask myself how I'd stand up under torture.(Off screen) You? You kiddin'? (He moves into the frame, lying across the bed to touch, Annie, who makes a face)That movie makes me feel guilty.Yeah, 'cause it's supposed to.Alvy, I ...What-what-what-what's the matter?I-you know, I don't wanna.(Overlapping Annie, reacting) What-what-I don't ... It's not natural! We're sleeping in a bed together. You know, it's been a long time.I know, well, it's just that-you know, I mean, I-I-I-I gotta sing tomorrow night, so I have to rest my voice.(Overlapping Annie again) It's always some kind of an excuse. It's- You know, you used to think that I was very sexy. What ... When we first started going out, we had sex constantly ... We're- we're probably listed in the Guinness Book of World Records.(Patting Alvy's band solicitously) I know. Well, Alvy, it'll pass, it'll pass, it's just that I'm going through a phase, that's all.M'm.","0087_0153,0087_0154,0087_0155,0087_0156,0087_0157,0087_0158,0087_0159,0087_0160,0087_0161,0087_0162,0087_0163,0087_0164,0087_0165"
0087,0087_010,0087_013,0087_018,"(Off screen, onstage) You know ...(Above the chatter around him) Look, what's your-what's your name?... a group from the ...","0087_0187,0087_0188,0087_0193"
0087,0087_010,0087_013,0087_051,"Oh, thank you.",0087_0168
0087,0087_010,0087_013,0087_013,"(Coughing) Thank you. I-I don't know why they would have me at this kind of rally 'cause ... I ... interestingly had, uh, dated ... a woman in the Eisenhower Administration ... briefly ... and, uh, it was ironic to me 'cause, uh . . . tsch . . . 'cause I was trying to, u-u-uh, do to her what Eisenhower has been doing to the country for the last eight years.",0087_0194
0087,0087_010,0087_012,0087_013,"(Coughing) Excuse ... excuse me, when do I go on?(Looking down at the clipboard) Who are you?Alvy ... Alvy Singer. I'm a comedian.Oh, comedian. Yes. Oh, uh ... you're on next.(Rubbing his hands together nervously)(Laughing) Uh ... I mean you're on right after this act.(Gesturing) No, it can't be, because he's a comic.Yes.So what are you telling me, you're putting on two comics in a row?Why not?No, I'm sorry, I'm not goin'- I can't ... I don't wanna go on after that comedian.It's okay.No, because they're-they're laughing, so(Overlapping) Will you relax, please? They're gonna love you, I know.(Overlapping) I prefer not to, because ... look, they're laughing at him. See, so what are yuh telling me-(Overlapping) Yes.(Overlapping) -that I've got to ... ah ... ah ... They're gonna laugh at him for a couple minutes, then I gotta go out there, I gotta ... get laughs, too. How much can they laugh?(Looking out at the stage) Allison.Yeah? Allison what?","0087_0169,0087_0170,0087_0171,0087_0172,0087_0173,0087_0174,0087_0175,0087_0176,0087_0177,0087_0178,0087_0179,0087_0180,0087_0181,0087_0182,0087_0183,0087_0184,0087_0185,0087_0190,0087_0191"
0087,0087_010,0087_012,0087_018,(Off screen) Do you feel all right?(Off screen) ... General Eisenhower is not ...(Still looking off screen) Portchnik.,"0087_0186,0087_0189,0087_0192"
0087,0087_010,0087_012,0087_051,"(Looking down at the clipboard) Ma'am, you're on right after this man ... about twenty minutes, something like that.",0087_0167
0087,0087_011,0087_012,0087_013,"H'm, I'm sorry, I can't go through with this, because it-I can't get it off my mind, Allison ... it's obsessing me!Well, I'm getting tired of it. I need your attention.It-but it-it ... doesn't make any sense. He drove past the book depository and the police said conclusively that it was an exit wound. So-how is it possible for Oswald to have fired from two angles at once? It doesn't make sense.Alvy.I'll tell you this! He was not marksman enough to hit a moving target at that range. But ...We've been through this.If they-they recovered the shells from that rifle.(Moving back to the bed and lighting a cigarette)Well, why not?Yeah, Earl Warren?(Moving toward the bed) Hey ... honey, I don't know Earl Warren.Lyndon Johnson?(Propping one knee on the bed and gesturing)Then everybody's in in the conspiracy?(Nodding his head) Tsch.The FBI, and the CIA, and J. Edgar Hoover and oil companies and the Pentagon and the men's-room attendant at the White House?I-I-I-I would leave out the men's-room attendant.You're using this conspiracy theory as an excuse to avoid sex with me.","0087_0195,0087_0196,0087_0197,0087_0198,0087_0199,0087_0200,0087_0201,0087_0202,0087_0203,0087_0204,0087_0205,0087_0206,0087_0207,0087_0208,0087_0209,0087_0210,0087_0211,0087_0212"
0087,0087_011,0087_013,0087_014,"Oh, my God!",0087_0213
0087,0087_012,0087_013,0087_014,"Alvy, now don't panic. Please.Look, I told you it was a ... mistake to ever bring a live thing in the house.Stop it! Don't ... don't do that! There.Well, maybe we should just call the police. Dial nine-one-one, it's the lobster squad.Come on, Alvy, they're only baby ones, for God's sake.If they're only babies, then you pick 'em up.Oh, all right. All right! It's all right. Here.Don't give it to me. Don't!(Hysterically) Oooh! Here! Here!(Pointing) Look! Look, one crawled behind the refrigerator. It'll turn up in our bed at night. (They move over to the refrigerator; Alvy moves as close to the wall as possible as Annie, covering her mouth and laughing hysterically, teasingly dangles a lobster in front of him)(Laughing, to the lobster) Get him!(Laughing) Talk to him. You speak shellfish! (He moves over to the stove and takes the lid of a large steamer filled with boiling water)(Laughing) I can't! I can't put him in the pot. I can't put a live thing in hot water.(Overlapping) Gimme! Gimme! Let me do it! What-what's he think we're gonna do, take him to the movies?(Overlapping Alvy and making sounds) Oh, God! Here yuh go! Oh, good, now he'll think-(Overlapping Annie) Okay, it's in. It's definitely in the pot!All right. All right. All right.Annie, there's a big lobster behind the refrigerator. I can't get it out. This thing's heavy. Maybe if I put a little dish of butter sauce here with a nutcracker, it will run out the other side, you know what I mean?(Overlapping) Yeah. I'm gonna get my ... I'm gonna get my camera.You know, I-I think ... if I could pry this door off ... We shoulda gotten steaks 'cause they don't have legs. They don't run around.Great! Great!All right! All right! All right! All right! Whatta yuh mean? Are yuh gonna take pictures now?It'll make great- Alvy, be- Alvy, it'll be wonderful ... Ooooh, lovely!(Picking up the lobster Annie placed on the counter earlier)Don't be a jerk. One more, Alvy, please, one more picture. (Reluctantly Alvy picks up the lobster again as Annie takes another picture)","0087_0214,0087_0215,0087_0216,0087_0217,0087_0218,0087_0219,0087_0220,0087_0221,0087_0222,0087_0223,0087_0224,0087_0225,0087_0226,0087_0227,0087_0228,0087_0229,0087_0230,0087_0231,0087_0232,0087_0233,0087_0234,0087_0235,0087_0236,0087_0237,0087_0238"
0087,0087_013,0087_013,0087_014,"So, so-well, here's what I wanna know. W-what ...Oh ... no, no, no, no, uh, uh. No.Well, then, w-who was?Oh, well, let's see, there was Dennis, from Chippewa Falls High School.","0087_0239,0087_0240,0087_0241,0087_0242"
0087,0087_014,0087_013,0087_014,"(Off screen) Dennis-right, uh, uh ... local kid probably, would meetcha in front of the movie house on Saturday night.Oh, God, you should've seen what I looked like then.(Off screen, laughing) Oh, I can imagine. P-p-probably the wife of an astronaut.Then there was Jerry, the actor.","0087_0243,0087_0244,0087_0245,0087_0246"
0087,0087_015,0087_031,0087_031,It's like when I think of dying. You know how I would like to die?,0087_0256
0087,0087_015,0087_013,0087_031,"Well, yeah, you always look pretty, but that guy with you ...Acting is like an exploration of the soul. I-it's very religious. Uh, like, uh, a kind of liberating consciousness. It's like a visual poem.Hey, that was last year.I'd like to get torn apart by wild animals.Touch my heart ... with your foot.","0087_0249,0087_0250,0087_0255,0087_0258,0087_0261"
0087,0087_015,0087_014,0087_031,"Hey, listen-I mean, he was a terrific actor, and look at him, he's neat-looking and he was emotional ... Y-hey, I don't think you like emotion too much.",0087_0260
0087,0087_015,0087_013,0087_013,(Laughing) Is he kidding with that crap?,0087_0251
0087,0087_015,0087_013,0087_014,"(Laughing) Look at you, you-you,-re such a clown.I look pretty.(Incredulous, to Annie) You do?(Still watching) Oh, come on-I mean, I was still younger.Heavy! Eaten by some squirrels.I-I may throw up! CUT BACK TO:","0087_0247,0087_0248,0087_0253,0087_0254,0087_0259,0087_0262"
0087,0087_016,0087_013,0087_014,"He was creepy.Yeah, I-I think you're pretty lucky I came along.(Laughing) Oh, really? Well, la-de-da!La-de-da. If I-if anyone had ever told me that I would be taking out a girl who used expressions like ""la-de-da"" . . .Oh, that's right. That you really like those New York girls.Well, no ... not just, not only.","0087_0263,0087_0264,0087_0265,0087_0266,0087_0267,0087_0268"
0087,0087_016,0087_014,0087_014,"Oh, I'd say so. You married-",0087_0269
0087,0087_017,0087_013,0087_043,"There's Henry Drucker. He has a chair in history at Princeton. Oh, the short man is Hershel Kaminsky. He has a chair in philosophy at Cornell.Yeah, two more chairs and they got a dining-room set.Why are you so hostile?(Sighing) 'Cause I wanna watch the Knicks on television.(Squinting) Is that Paul Goodman? No. And be nice to the host because he's publishing my book. Hi, Doug! Douglas Wyatt. ""A Foul-Rag-and-Bone Shop-of-the-Heart.""(Taking Robin's hand) I'm so tired of spending evenings making fake insights with people who work for Dysentery.Commentary.Oh, really, I heard that Commentary and Dissent had merged and formed Dysentery.","0087_0271,0087_0272,0087_0273,0087_0274,0087_0275,0087_0276,0087_0277,0087_0278"
0087,0087_017,0087_014,0087_043,(Off screen) -two of them.,0087_0270
0087,0087_017,0087_043,0087_043,"No jokes-these are friends, okay?",0087_0279
0087,0087_018,0087_013,0087_043,"Here you are. There's people out there.Hey, you wouldn't believe this. Two minutes ago, the Knicks are ahead fourteen points, and now ...Alvy, what is so fascinating about a group of pituitary cases trying to stuff the ball through a hoop?(Looking at Robin) What's fascinating is that it's physical. You know, it's one thing about intellectuals, they prove that you can be absolutely brilliant and have no idea what's going on. But on the other hand ...Stop acting out.No, it'll be great! It'll be great, be-because all those Ph.D.'s are in there, you know, like ... discussing models of alienation and we'll be in here quietly humping.Alvy, don't! You're using sex to express hostility.""'Why-why do you always r-reduce my animal urges to psychoanalytic categories?'","0087_0281,0087_0282,0087_0283,0087_0284,0087_0285,0087_0286,0087_0287,0087_0288"
0087,0087_018,0087_043,0087_043,(Pulling away again) There are people out there from The New Yorker magazine. My God! What would they think?,0087_0289
0087,0087_019,0087_013,0087_042,"Well, I'm-I'm gonna take another in a series of cold showers.",0087_0307
0087,0087_019,0087_013,0087_043,"Oh, I'm sorry!Don't get upset!Dammit! I was so close.(Gesturing) Jesus, last night it was some guy honking his car horn. I mean, the city can't close down. You know, what-whatta yuh gonna do, h-have 'em shut down the airport, too? No more flights so we can have sex?(Reaching over for her eyeglasses on the night table)Well, I can't li- We can't have this discussion all the time. The country makes me nervous. There's ... You got crickets and it-it's quiet ... there's no place to walk after dinner, and... uh, there's the screens with the dead moths behind them, and... uh, yuh got the-the Manson family possibly, yuh got Dick and Terry-(Interrupting) Okay, okay, my analyst just thinks I'm too tense. Where's the goddamn Valium?Hey, come on, it's quiet now. We can-we can start again.I can't.What-My head is throbbing.Oh, you got a headache!I have a headache.Bad?Oswald and ghosts.Jesus!Where are you going?","0087_0290,0087_0291,0087_0292,0087_0293,0087_0294,0087_0295,0087_0296,0087_0297,0087_0298,0087_0299,0087_0300,0087_0301,0087_0302,0087_0303,0087_0304,0087_0305,0087_0306"
0087,0087_020,0087_013,0087_042,"Max, my serve is gonna send yuh toRight, right, so g-get back to what we were discussing, the failure of the country to get behind New York City is-is anti-Semitism.Max, the city is terribly worried.But the- I'm not discussing politics or economics. This is foreskin.No, no, no, Max, that's a very convenient out. Every time some group disagrees with you it's because of anti-Semitism.Don't you see? The rest of the country looks upon New York like we're-we're left-wing Communist, Jewish, homosexual, pornographers. I think of us that way, sometimes, and I-I live here.Max, if we lived in California, we could play outdoors every day, in the sun.","0087_0308,0087_0309,0087_0310,0087_0311,0087_0312,0087_0313,0087_0314"
0087,0087_020,0087_013,0087_014,"Sun is bad for yuh. Everything our parents said was good is bad. Sun, milk, red meat, college ...",0087_0315
0087,0087_021,0087_013,0087_014,Hi.(Hitting the halt back) Holy gods!,"0087_0322,0087_0328"
0087,0087_021,0087_013,0087_030,I'm sorry. This is Annie Hall.(Laughing) I've had four lessons!,"0087_0321,0087_0327"
0087,0087_021,0087_014,0087_030,"Oh, hi, Alvy.Hi.(Overlapping Alvy) Well ... so ... I can't play too good, you know.","0087_0318,0087_0323,0087_0326"
0087,0087_021,0087_014,0087_042,"(Laughing) I know, but ooh- here he comes. Okay.(To Rob) How are yuh?(Eager to begin) Who's playing who here? Alvy Well, uh ... you and me against them?","0087_0316,0087_0319,0087_0325"
0087,0087_021,0087_030,0087_042,You know Alvy?(To Alvy) You know Annie?(Laughing) Alvy.,"0087_0317,0087_0320,0087_0324"
0087,0087_022,0087_013,0087_013,(Making sounds) Yeah.,0087_0348
0087,0087_022,0087_013,0087_014,"Hi. Hi, hi.(Looking over his shoulder) Hi. Oh, hi. Hi.(Hands clasped in front of her, smiling)(Clearing his throat) You-you play ... very well.Oh, yeah? So do you. Oh, God, whatta-(Still looking over his shoulder) Uh ... you-you wanna lift?(Turning and aiming her thumb over her shoulder)No, um ... I was gonna take a cab.(Laughing) Oh, no, I have a car.You have a car? (Annie smiles, hands folded in front of her)I don't ...(Zipping up his bag) Sure. W-w-w-which way yuh goin'?Me? Oh, downtown!Down- I'm-I'm goin' uptown.(Laughing) Oh, well, I'm goin' uptown, too.Uh, well, you just said you were going downtown.Yeah, well, I'm, but I ...(Laughing) So sorry.(Laughing) I mean, I can go uptown, too. I live uptown, but ... uh, what the hell, I mean, it'd be nice having company, you know I mean, I hate driving alone.","0087_0329,0087_0330,0087_0331,0087_0332,0087_0333,0087_0334,0087_0335,0087_0336,0087_0337,0087_0338,0087_0339,0087_0340,0087_0341,0087_0342,0087_0343,0087_0344,0087_0345,0087_0346,0087_0347"
0087,0087_023,0087_013,0087_014,"So, how long do you know Janet? Where do you know her from?(Laughing) Oh, I'm in her acting class.Oh - you're an actress.Well, I do commercials, sort of ...I, uh ... well, you're not from New York, right?No, Chippewa Falls.Right!Wisconsin.(Finally reacting) Uh, you're driving a-Uh, don't worry, I'm a very- (A car moves closer to the VW, almost on top of it in the wrong direction. Annie swerves away at the very last minute)No, no thanks. Hey, don't-Well, where is it? I-No, no, no, no, you just ... just watch the road. I'll get it-Okay.-for yuh.Okay, that's good. All right.I'll getcha a piece.Yeah ... so, listen-you drive?Do I drive? Uh, no, I gotta-I gotta problem with driving.Oh, you do?Yeah. I got, uh, I got a license but I have too much hostility.Oh, right.Nice car.(A bit rapidly) Huh?You keep it nice. (He pulls a half-eaten sandwich out of her bag)","0087_0349,0087_0350,0087_0351,0087_0352,0087_0353,0087_0354,0087_0355,0087_0356,0087_0357,0087_0358,0087_0359,0087_0360,0087_0361,0087_0362,0087_0363,0087_0364,0087_0365,0087_0366,0087_0367,0087_0368,0087_0369,0087_0370,0087_0371,0087_0372,0087_0373"
0087,0087_023,0087_014,0087_014,"Huh? Oh, yeah.",0087_0374
0087,0087_024,0087_013,0087_014,"I live over here. Oh, my God! Look! There's a parking space!That's okay, you ... we-we can walk to the curb from here.Don't be funny.You want your tennis stuff?Huh? Oh ... yeah.You want your gear? Here you go.(Laughing) Yeah, thanks. Thanks a lot. Well...(Sighing) Well, thanks, thank you. You-you're a wonderful tennis player.(Laughing) Oh.You're the worst driver I've ever seen in my life . . . that's including any place ... the worst ... Europe, United ... any place ... Asia.(Laughing) Yeah.And I love what you're wearin'.Oh, you do? Yeah? Oh, well, it's uh ... this is, uh ... this tie is a present, from Grammy Hall.Who? Grammy? Grammy Hall?(Laughing and nodding her head) Yeah, my grammy.You're jo- Whatta yuh kid- What did you do, grow up in a Norman Rockwell painting?(Laughing) Yeah, I know.Your grammy!I know, it's pretty silly, isn't it?Jesus, my-my grammy ... n-never gave gifts, you know. She-she was too busy getting raped by Cossacks.(Laughing) Well ...Well ... thank you again.Oh, yeah, yeah.I'll see yuh.(Overlapping, gesturing) Hey, well, listen ... hey, you wanna come upstairs and, uh ... and have a glass of wine and something? Aw, no, I mean ... I mean, you don't have to, you're probably late and everything else ...No, no, that'll be fine. I don't mind. Sure.You sure?(Overlapping) No, I got time.Okay.Sure, I got ... I got nothing, uh, nothing till my analyst's appointment.Oh, you see an analyst?Y-y-yeah, just for fifteen years.Fifteen years?Yeah, uh, I'm gonna give him one more year and then I'm goin' to Lourdes.Fifteen-aw, come on, you're . . . yeah, really?","0087_0375,0087_0376,0087_0377,0087_0378,0087_0379,0087_0380,0087_0381,0087_0382,0087_0383,0087_0384,0087_0385,0087_0386,0087_0387,0087_0388,0087_0389,0087_0390,0087_0391,0087_0392,0087_0393,0087_0394,0087_0395,0087_0396,0087_0397,0087_0398,0087_0399,0087_0400,0087_0401,0087_0402,0087_0403,0087_0404,0087_0405,0087_0406,0087_0407,0087_0408,0087_0409"
