mid,sid,node_i,node_j,utterance,uid
0652,0652_020,0652_009,0652_027,...Goldilocks from the point of view of the bears. Home-invasion thriller. Fox and Warners are going crazy for it. ...We're going after Charlize. For the bear. We're flipping it. Feels like a franchise. But the thing is it's grounded.,0652_0117
0652,0652_020,0652_027,0652_027,The Prius. The one with the green ribbon.,0652_0124
0652,0652_020,0652_027,0652_033,(to Sebastian) George Michael!You again.Did you just get your keys?...Yeah. Revision 20.Can you grab mine?...Which one is it?,"0652_0118,0652_0119,0652_0120,0652_0121,0652_0122,0652_0123"
0652,0652_021,0652_012,0652_027,...Ok... Night.,0652_0141
0652,0652_021,0652_027,0652_033,"(almost tripping in her heels) Shit...Those look comfortable.They are...n't. Thank you for saving the day back there.You didn't give me much of a choice.Strange that we keep running into each other.It is strange. Maybe it means something.I doubt it.Yeah I don't think so either. Revision 21. Put the clicker under your chin.What?It turns your head into an antenna. Probably gives you cancer, but you find your car more quickly.Uh-huh.You don't live as long, but you get things done faster, so it all evens out.Oh my God. Eh.Not much to look at.Agreed. I've seen better. Hey... Greg...? Can you hear me...? Yeah, I'm just leaving now... K, see you soon... Ah. Great... Well... Do you want a ride to your car?No, that's fine... Thanks...","0652_0125,0652_0126,0652_0127,0652_0128,0652_0129,0652_0130,0652_0131,0652_0132,0652_0133,0652_0134,0652_0135,0652_0136,0652_0137,0652_0138,0652_0139,0652_0140"
0652,0652_022,0652_012,0652_026,What?? I want a refund.,0652_0144
0652,0652_022,0652_012,0652_027,Are these pastries gluten-free?No...,"0652_0142,0652_0143"
0652,0652_022,0652_026,0652_027,You're closing up Friday.I have an audition. Remember?Do I look like I care? Reschedule it.But you said --And fix your apron.,"0652_0145,0652_0146,0652_0147,0652_0148,0652_0149"
0652,0652_022,0652_027,0652_033,...Hi.Meetings. Studio heads. Revision 24.Uh-huh. How'd you get on the lot?Piece of cake. Actually it took me four hours and I ended up running. We probably have twenty minutes before the guy finds me. You got a break coming up?I'm off in ten.Great. I'll hide in the bathroom.,"0652_0150,0652_0151,0652_0152,0652_0153,0652_0154,0652_0155"
0652,0652_023,0652_027,0652_033,"That's the window Ingrid Bergman and Humphrey Bogart looked out of in Casablanca.What's your Bogart's name...?Yeah. Greg.How long have...?We've been seeing each other for a few months. I love this stuff. Makes coming to work easier.I know what you mean. I get breakfast five miles out of the way just to sit outside a jazz club.Oh yeah?It was called Van Beek. The swing bands played there. Count Basie. Chick Webb.A what?(to Sebastian) We need to wait here.How'd you get into all this? Revision 26.I started putting on plays in my garage. I'd write the scripts and print up programs, and she'd give me props to use from wherever she'd just been -- New York, London, Paris. And then she'd jet off again and I wouldn't hear from her for another year.Who would you invite to watch? Your parents?God no -- I didn't invite anyone. That would have been terrifying. Honestly, I wish I loved something else. I've tried so hard to want other things. I left school after two years to come here, my fourth manager just dropped me, and my last audition was for a teen soap pitched as Dangerous Minds meets The O.C....`Cause the world needs more lawyers.Well it doesn't need more actresses.You're not just an actress.What do you mean, ""just an actress""?You said it yourself, you're a child- prodigy playwright.That is not what I said.You're too modest to say it but it's true. So you could write your own roles. Write something that's as interesting as you are.Last thing I wrote was a stand-up routine for an open-mic night. It was horrible.All I'm saying is -- Louis Armstrong could have played the marching-band charts he was given. What did he do instead? He made history.Ok, I'll stop auditioning and make history instead. Anyway -- I'm getting a feeling there's something I should tell you...Yeah? Revision 28.I hate jazz.What does that mean? ""I hate jazz""?It means when I listen to it I don't like it.But it's such a blanket statement. It's like saying ""I hate animals"".I do hate some animals.","0652_0156,0652_0157,0652_0158,0652_0159,0652_0160,0652_0161,0652_0162,0652_0163,0652_0164,0652_0167,0652_0170,0652_0173,0652_0174,0652_0175,0652_0176,0652_0177,0652_0178,0652_0179,0652_0180,0652_0181,0652_0182,0652_0183,0652_0184,0652_0185,0652_0186,0652_0187,0652_0188,0652_0189,0652_0190,0652_0191"
0652,0652_023,0652_033,0652_033,Do you need to be anywhere right now?,0652_0192
0652,0652_023,0652_029,0652_033,"Samba-tapas. It's... Exactly. The joke's on history. Anyway, that's L.A. They worship everything and they value nothing.",0652_0165
0652,0652_023,0652_027,0652_029,Clear the frame!,0652_0166
0652,0652_023,0652_015,0652_027,"Into...? Oh -- I -- my aunt was an actress. She was in this traveling theater company... And there was this little library across the street from my house when I was growing up. This was Boulder City, Nevada -- every house looked exactly the same. I was ten and already I needed to get out. And one day, my aunt flew into town, and she showed me the library's old-movie section. We spent a whole day watching one after the other. Bringing Up Baby. Notorious. Casablanca.Cut!","0652_0171,0652_0172"
0652,0652_023,0652_000,0652_033,"I know. They shoot movies on my street. ""C-stands."" ""Apple box."" ""Don't forget to sign out.""Quiet on set!","0652_0168,0652_0169"
0652,0652_024,0652_027,0652_033,"Most people say they hate jazz because they don't have context. They don't get where it came from. All these people packed into flophouses in New Orleans, speaking five different languages, and jazz was how they talked to each other.I thought it was just Kenny G....What?I associate it with facials. It's relaxing.It's not relaxing! Sid Bechet got into a gunfight `cause somebody told him he played a wrong note! Revision 29.(laying it on thick) Right, but it's good to talk over. Where I grew up there's this jazz station they'd play at cocktail parties whenever they served the salami and cheese.Mia. These are things you can't unsay. It's not cocktail music -- it's a high- wire act. These guys are performing and composing and rearranging all at once. That's why you need to be in the space and see what's at stake. This whole thing -- it's dying. In twenty minutes they'll head off to cut commercial sessions or do pit at the Pantages `cause they have to -- but when I have my own place -- my club -- they'll play whatever they want.Your club?...It's gonna be the old Van Beek. I'm getting the lease back. It'll be perfect. The world tells everyone to move on. Says the music's had its moment. But I love it too much. I'm not moving on. So?","0652_0193,0652_0194,0652_0195,0652_0196,0652_0197,0652_0198,0652_0199,0652_0200,0652_0201"
0652,0652_025,0652_027,0652_027,"Hi, I just missed a call...",0652_0202
0652,0652_026,0652_027,0652_027,Ok.,0652_0215
0652,0652_026,0652_027,0652_033,"I got a call-back!Really? For what?That show I told you about.Dangerous Minds meets The O.C.?Right. It's -- actually more like Rebel Without a Cause.That's amazing! ""I got the bulletsssss!"" You've seen it, right?Obviously.What? You're the movie person.It's the one I lie about.Come on. You can't do this audition and never see Rebel. The theater near me's playing it. If you want -- I can take you. For research.(considering this) ...Ok. Revision 31.10pm Monday at the Rialto. Cool?","0652_0203,0652_0204,0652_0205,0652_0206,0652_0207,0652_0208,0652_0209,0652_0210,0652_0211,0652_0212,0652_0213,0652_0214"
0652,0652_028,0652_015,0652_027,"You know what, I have to go. I love you.",0652_0232
0652,0652_028,0652_027,0652_048,"Hi, Mom!Hi, sweetie. How are you?Great, actually: I got a call-back on a pilot.Oh my God! You're going to be on TV??Well -- it's not picked up yet.Not picked up?First they make the pilot, then if they like the pilot it goes on TV. Revision 32.And you're in the pilot?Well, no, I have a call-back.I see... Didn't you audition for a TV thing last week?It's another audition.I see... So you might get a role in a thing that might one day be put on TV......Well when you put it like that it sounds like a huge accomplishment.No, I don't mean that, it's so exciting. What channel? ABC? HBO?Oxygen.Oxygen?","0652_0216,0652_0217,0652_0218,0652_0219,0652_0220,0652_0221,0652_0222,0652_0223,0652_0224,0652_0225,0652_0226,0652_0227,0652_0228,0652_0229,0652_0230,0652_0231"
0652,0652_029,0652_003,0652_015,...We'll be seeing you very soon. Revision 33.Mia Dolan?,"0652_0233,0652_0234"
0652,0652_030,0652_015,0652_027,"Whenever you're ready.Two options. Follow my rules, or follow my rules. Kapish? You want to bully, you'd best be ready to get bullied --Thanks.I can do it another way --","0652_0235,0652_0236,0652_0237,0652_0238"
0652,0652_030,0652_015,0652_048,"No, thanks, that was great.",0652_0239
0652,0652_031,0652_001,0652_048,Dad just helped me find Oxygen on the guide! So exciting! So will you be getting health insurance now?,0652_0240
0652,0652_032,0652_021,0652_027,"Hey... I'm parked out front. But we should hurry, my brother just landed. Did you forget?Shit. No. Yes. I'll change...","0652_0242,0652_0243"
0652,0652_032,0652_001,0652_021,Mia? (with difficulty) Greg's here...,0652_0241
0652,0652_032,0652_021,0652_023,(smiles) It's ok.,0652_0244
0652,0652_034,0652_019,0652_023,"That's right -- but now we've got a surround-sound set-up, so it's like --It's like being in a movie theater.-- they're so dirty, and they're either too hot or too cold, and there's always people talking, which is just --Probably work.","0652_0246,0652_0247,0652_0250,0652_0251"
0652,0652_034,0652_021,0652_023,"It's better than going to a theater, really. You know theaters these days --Oh, sure --","0652_0248,0652_0249"
0652,0652_034,0652_023,0652_023,"Yeah, I'll have to call you back.",0652_0252
0652,0652_036,0652_021,0652_023,One word for you. Nicaragua.I've never heard anyone say that. Was it amazing? Revision 36.Oh my God. A five-star jungle eco-resort. It was unbelievable.,"0652_0253,0652_0254,0652_0255"
0652,0652_036,0652_021,0652_027,Mia?,0652_0256
0652,0652_036,0652_027,0652_027,I'm sorry.,0652_0257
0652,0652_039,0652_027,0652_037,I have an idea.,0652_0258
0652,0652_042,0652_001,0652_027,It's a play. I'm going to put it on myself.(chiming in from her bedroom) A play? You better give us roles!,"0652_0260,0652_0261"
0652,0652_042,0652_024,0652_027,(glowing) I think so.,0652_0264
0652,0652_042,0652_027,0652_037,What's that? Is that a script?Actually -- it's a -- it's a one-woman show......Is that gonna happen every time?,"0652_0259,0652_0262,0652_0263"
0652,0652_044,0652_027,0652_033,Nice meeting you.,0652_0282
0652,0652_044,0652_024,0652_033,"Sebastian?Keith? Revision 41.Holy shit. Come here, man.This is Mia. Mia, Keith.So how've you been?Great. You?Keeping busy. Got a new combo.Good for you....Looking for keys.(after a beat) I'm good.You sure? It pays.I'm good.Let's just grab a drink then. Call me. It's been too long.You bet.","0652_0267,0652_0268,0652_0269,0652_0270,0652_0271,0652_0272,0652_0273,0652_0274,0652_0275,0652_0276,0652_0277,0652_0278,0652_0279,0652_0280"
0652,0652_044,0652_024,0652_027,"Nice meeting you, Mia. Revision 42.",0652_0281
0652,0652_045,0652_027,0652_033,"It's beautiful....You're just saying that.No... I'm not.I don't know... Is the whole thing too nostalgic?That's the point.But do you think people will like it?Fuck `em.(laughs) You always say that.I truly believe it.Fine -- as long as you sit front-row `cause I'll probably throw up on the middle of the stage otherwise.I'll be front-row.I made something for you.What's that?It could be the name design. On the door.Why does it say ""Seb's""?That's what you should name it.Never.Sebastian, no one's going to a club called ""Chicken on a Stick"".You don't get it. Charlie Parker got the name ""Bird"" because he loved chicken. So my club's gonna be old-school jazz and beer and chicken. ""Chicken on a Stick"".No. Drop the chicken. Drinks and jazz.It's gotta be Van Beek. I can't let them samba all over its history.Make your own history.Your play's incredible. The whole world from your bedroom? Who's doing that? Revision 44.I'm doing that. So who was that guy at the Lighthouse?...Which guy?The one who offered you a gig.You mean Keith? He's the worst.Why was it weird between you two?It's always weird with him.He did offer you a job.Right...Are you going to call him?No.Ok...Here's what we know. It's definitely Chicken on a Stick --","0652_0283,0652_0284,0652_0285,0652_0286,0652_0287,0652_0288,0652_0289,0652_0290,0652_0291,0652_0292,0652_0293,0652_0294,0652_0295,0652_0296,0652_0297,0652_0298,0652_0299,0652_0300,0652_0301,0652_0302,0652_0303,0652_0304,0652_0305,0652_0306,0652_0307,0652_0308,0652_0309,0652_0310,0652_0311,0652_0312,0652_0313,0652_0314,0652_0315,0652_0316,0652_0317"
0652,0652_046,0652_024,0652_027,"...No, Mom, it's a one-woman show... No, I'm acting in it as well... No, I'm not getting paid, I'm paying to do it...",0652_0318
0652,0652_047,0652_024,0652_025,"I get it. I got it wrong. Last guy wasn't as good as you. But you're a pain in the ass, man. If it's not your thing, just let me know. I don't want you uncomfortable and trying to change this into something it's not. But if you want it -- the job's yours.",0652_0326
0652,0652_047,0652_024,0652_033,"Sebastian. Didn't know if I'd see you today.(a bit awkward) Well... Here I am. Where's the piano?Here's the deal. We've got distribution with Universal, got our own imprint. We're about to go on the road. We can cut you in for 1K a week while we tour, plus an equal share of any merchandise or ticket revenue that comes in. Sound good? Sebastian?Yeah, that...that...Let's play, see how it feels. I know. It's different. But you say you want to save jazz. How are you going to save jazz if no one's listening? Jazz wouldn't exist if people hadn't gotten tired of what they were listening to before.You're holding onto the past. But jazz is about the future.","0652_0320,0652_0321,0652_0322,0652_0323,0652_0324,0652_0325"
0652,0652_066,0652_022,0652_025,"Look at him -- watch -- Now he's going to check the other window. Yep, it's closed. Now he's going to check again. Yep, still closed.Our dad never got to do what he wanted. We were always treading water, he took a job running a washer-dryer store. But every night at home he'd play his clarinet along to a Benny Goodman record. Dreams change. Don't overthink it. He'll be home soon. I told you not to get me anything!Oh, right -- I'll eat it I guess.","0652_0329,0652_0344,0652_0345"
0652,0652_066,0652_022,0652_027,"Hey. I'm grabbing some pastries, you two want anything?",0652_0330
0652,0652_066,0652_025,0652_027,"Thanks Harry, I'm good. Revision 52.Same here but I think someone's trying to break into your car. Don't stress about the play. Where's Seb now?I think today's San Diego. I'm not sure...You should come over tonight. Harry's cooking, but don't let that stop you.Nothing...You miss him.I guess. I'm adapting.(nods; then,) I got used to being alone. Growing up it was just me and Seb. We only had each other.He told me.I wasn't looking for anybody. Then I met Harry and -- we just fit...Do you think he's happy?Is he happy?I mean with the band, the travel, all of it. Revision 53.No -- I changed my mind.","0652_0331,0652_0332,0652_0333,0652_0334,0652_0335,0652_0336,0652_0337,0652_0338,0652_0339,0652_0340,0652_0341,0652_0342,0652_0343,0652_0346"
0652,0652_067,0652_027,0652_033,Hey it's me... Not sure where you are -- maybe Boston? Or Dallas? Anyway... I haven't heard from you in a while... I miss you...,0652_0347
0652,0652_068,0652_033,0652_033,Surprise. And... (he hurries to the kitchen -- and holds up a big apple pie) I have to head back in the morning but I needed to see you.,0652_0348
0652,0652_069,0652_024,0652_033,No. Wait --,0652_0417
0652,0652_069,0652_027,0652_033,"Feels so good to be home.Stay.How's the play going?I'm nervous. Revision 55.Why?Because...Fuck `em! You're nervous about what they think?I'm nervous to be up on a stage and perform in front of people. I'm terrified.They should be so lucky to see it.I can. What time do you leave in the morning?6:45.Ugh.Yep. Boise.Boise?(nods) You should come.To Boise? Revision 56.Yeah, you could knock that off your bucket list.Wish I could.Why can't you?Come to Boise?Yeah.Because I have to rehearse.Can't you rehearse anywhere?You mean anywhere you are?...I -- I guess...Well, all my stuff is here and my show's in a few weeks and -- I don't know, it doesn't seem practical...Right... I just -- we're going to have to do things so we can see each other. We never see each other.I know, but when are you done?...What do you mean?When are you done with the tour? Revision 57.But -- as soon as we're done with the tour we go back and record, and then we go back on tour. We tour so we can make the record, and then we go back on tour to sell the record.So it's...the long haul?...What does that mean?I mean the long haul -- like, you're going to be in this band for a long time.What did you think I was going to do?I don't know, I didn't think the band would --You didn't think we'd be successful.No, that's not what I meant. What I meant was -- this band -- you're going to be on the road for -- what, years now?Yeah, feasibly -- I could be on the road for years with just this record.Do you like the music you're playing?I don't know how that matters.It matters if you're going to give up your dream to be on the road for years. Revision 58.Do you like the music I'm playing?Yes. I do.Yeah, well, I --And now I hear you're going to be on the road for years, and I'm --What are you doing? Why are you doing this?What do you mean why am I doing this?This is what you wanted from me.To be in this band?To have a steady job.Yes, I wanted you to have a job so you could take care of yourself and start your club.So I'm doing that. So why aren't we celebrating?Why aren't you starting your club?You said yourself no one wants to go to that club! No one wants to go to a club called Chicken on a Stick --Change the name!-- and no one likes jazz. Not even you.I do like jazz now, because of you.(not listening to her) What am I supposed to do? Go back to playing ""Jingle Bells"" so I can save money for some Shangri-La club no one wants to go to?People will want to go to it! People love what other people are passionate about.Not in my experience. Anyway -- it's time to grow up. You know? This is what I'm doing. If you had a problem, I wish you would've said something earlier, before I signed on the dotted line.(trying again) You had a dream that you were sticking to, that --This is the dream!This is not your dream.Guys like me go their whole lives and never do anything that's liked. I'm finally doing something that people enjoy. What is wrong with that?Why do you care so much about being liked -- ?(finally bursting--) You're an actress, who are you to talk?? Maybe you liked me more when I was a failure because it made you feel better about yourself.Are you kidding?","0652_0349,0652_0350,0652_0351,0652_0352,0652_0353,0652_0354,0652_0355,0652_0356,0652_0357,0652_0358,0652_0359,0652_0360,0652_0361,0652_0362,0652_0363,0652_0364,0652_0365,0652_0366,0652_0367,0652_0368,0652_0369,0652_0370,0652_0371,0652_0372,0652_0373,0652_0374,0652_0375,0652_0376,0652_0377,0652_0378,0652_0379,0652_0380,0652_0381,0652_0382,0652_0383,0652_0384,0652_0385,0652_0386,0652_0387,0652_0388,0652_0389,0652_0390,0652_0391,0652_0392,0652_0393,0652_0394,0652_0395,0652_0396,0652_0397,0652_0398,0652_0399,0652_0400,0652_0401,0652_0402,0652_0403,0652_0404,0652_0405,0652_0406,0652_0407,0652_0408,0652_0409,0652_0410,0652_0411,0652_0412,0652_0413,0652_0414,0652_0415,0652_0416"
0652,0652_072,0652_024,0652_030,No. It's tonight. Is that ok?,0652_0423
0652,0652_072,0652_024,0652_033,"You good for tonight, right?...Tonight?Seven. The photo shoot.I thought that was next Thursday.","0652_0419,0652_0420,0652_0421,0652_0422"
0652,0652_075,0652_030,0652_033,"Put a light on the drums... I need more fill in this corner... Bass, head up. Piano, look down at the keys. Cut the music. Turn the keyboard live. Piano look up, play. No -- piano -- actually play something. Good, now bite your lip like you're concentrating on a solo. That was good. Don't stop.",0652_0424
0652,0652_078,0652_025,0652_027,Not anymore.,0652_0438
0652,0652_078,0652_027,0652_033,Mia! I'm sorry --Stop --I'm -- I'm sorry I missed it -- and I'm sorry I was a dick and I -- I promise I'll make it up to you --It's over.(a beat; then --) ...What do you mean?I'm done embarrassing myself.You didn't embarrass yourself... Revision 65.No one showed up. I can't even pay back the theater. I'm gonna go home for a while....This is home.,"0652_0429,0652_0430,0652_0431,0652_0432,0652_0433,0652_0434,0652_0435,0652_0436,0652_0437"
0652,0652_082,0652_025,0652_033,"You remember the McKenzies?Oh God, I didn't see them.Yeah. They kept going, ""oh Sebastian's so handsome"".You look beautiful.You were great Now -- listen to me. I want you to save for a down payment. You understand? You need a home.Yes ma'am.I'm not gonna be hovering anymore....You still think New York?I think so. Maybe Boston. I don't know, it's exciting... Ah I gotta -- the future in-laws... Is my...my hair...?","0652_0439,0652_0440,0652_0441,0652_0442,0652_0443,0652_0444,0652_0445,0652_0446,0652_0447"
0652,0652_083,0652_033,0652_041,"What...?Hi, I'm trying to reach Mia Dolan.Wrong number.-- She's not answering her cell and I was told I might find her here.Yeah, well...not anymore.Ok. If you do talk to her --I won't.-- please tell her Jane at Amy Brandt Casting is trying to reach her.","0652_0448,0652_0449,0652_0450,0652_0451,0652_0452,0652_0453,0652_0454,0652_0455"
0652,0652_083,0652_033,0652_050,"""Casting""...? Revision 68.",0652_0456
0652,0652_084,0652_027,0652_050,You want some more rice?I'm ok.You look hungry.I'm good...It's fun having you back. Your mom ditches me at ten.You took down the swing.She made me. I've still got all your old tapes.Oh God. Throw those away.Never. What the hell...?,"0652_0458,0652_0459,0652_0460,0652_0461,0652_0462,0652_0463,0652_0464,0652_0465,0652_0466"
0652,0652_085,0652_002,0652_033,The house across from the library.,0652_0494
0652,0652_085,0652_027,0652_033,"Why did you come here?Because I have good news.Ok...Amy Brandt. The casting director.I know who she is.She was at your play. And she loved it. And she loved it so much that she wants you to come audition for a huge movie she's got.I'm not going....Excuse me?I'm -- no... That will kill me.That's it?Yes. Revision 70.So you're happy here?I'm happier.Why won't you come?I told you.I don't buy it.(finally letting it out, fed up --) Because it's another audition!Because what?Because I'm probably not good enough.Yes you are.No. Maybe I'm not. Maybe I'm one of those people who's always wanted to do it but never had a chance. It's a pipe dream. Maybe it's like you said. Maybe I need to grow up. I can go back to school. I can find something else that I'm supposed to do. I left school to give it a shot, and it didn't work out, and it took six years, and I don't want to do it anymore.Why?Why what?Why don't you want to do it anymore?...Because it hurts a little bit too much.I told them you'd be there at five-thirty tomorrow. I'll swing by here before I drive back at eight. Either you'll be outside or you won't.How did you find me?","0652_0467,0652_0468,0652_0469,0652_0470,0652_0471,0652_0472,0652_0473,0652_0474,0652_0475,0652_0476,0652_0477,0652_0478,0652_0479,0652_0480,0652_0481,0652_0482,0652_0483,0652_0484,0652_0485,0652_0486,0652_0487,0652_0488,0652_0489,0652_0490,0652_0491,0652_0492,0652_0493"
0652,0652_090,0652_002,0652_027,"I'm Amy, this is Frank. Glad we found you. The movie shoots in Paris. There's no script. Revision 73....Ok.So why don't you just tell us a story?...About...?About anything. Whenever you're ready.","0652_0497,0652_0499,0652_0500,0652_0501,0652_0502"
0652,0652_090,0652_027,0652_033,"My aunt lived in Paris for a bit... She used to tell me these stories, when I was growing up, about living abroad...",0652_0503
0652,0652_091,0652_027,0652_039,"I've never been here during the day.A palm tree, a cloudless sky. We PULL BACK -- to reveal it's all painted...","0652_0525,0652_0526"
