mid,sid,node_i,node_j,utterance,uid
0938,0938_007,0938_011,0938_013,"""But how can one blame me when every time I step out my front door I meet fresh proof that the female archetypes are alive and well? Te mother, the virgin, the whore, the crone; they're elbowing you in the subway, stealing your cabs, and overwhelming you with perfume in elevators.""",0938_0034
0938,0938_008,0938_011,0938_013,"""But perhaps, in fairness to the fairer sex, I do need to broaden my horizon and add some new goddesses to the pantheon: I would like to nominate for deity...""",0938_0035
0938,0938_008,0938_013,0938_027,"""... The cheerleader, the coed, and the man-eater, the last of which concerns me most today.""",0938_0036
0938,0938_009,0938_000,0938_035,"You noticed these are all countries without cable. (then, continues reading)",0938_0038
0938,0938_009,0938_000,0938_027,"(reads) ""To be fair, the man-eater isn't exactly new. In Ancient Greece, this fearsome female was known as Erinys, the devouring death goddess. In India, she is Kali, who likes to devour her boyfriend Shiva's entrails while her yoni devour his -- dot dot dot, never mind. In Indonesia, the bloody-jawed man-eater is called Ragma...""",0938_0037
0938,0938_011,0938_031,0938_031,"(takes paper from her, reads)",0938_0042
0938,0938_011,0938_031,0938_035,"""... And in Hale, Maryland where she helps run the family hardware store.""Holy moly.(reads) ""What is unusual about Miss Carpenter is that she likes to dress her men up as grooms before she devours them. She has already disemboweled six in a row by leaving them at the altar.""... I can't ready anymore.","0938_0039,0938_0040,0938_0041"
0938,0938_012,0938_026,0938_026,"(bright) Here we go! One antique hot water handle with the ""HOT"" still on it, guaranteed to fit any American Standard cast iron tub with a four-inch center made between 1924 and 1938. In other words, I think you're out of the doghouse with Mrs. Paxton.Alright, Mr. Paxton, I'll put it on your account.","0938_0050,0938_0052"
0938,0938_012,0938_026,0938_031,"Maybe she hasn't read the paper... ... Or not!Holy moly.Um, you know, now would be a good moment to tell me this is fake. (sitting) Bag.Bag.","0938_0049,0938_0058,0938_0059,0938_0060"
0938,0938_012,0938_026,0938_035,"(walking past customer) You don't need an air conditioner, Earl, you just need an attic fan -- There's more in the back. What?(delicate) So -- Mag -- you've seen this, huh?(serious) Yes, I've seen it. And I have to say it's the rudest and most offensive... joke anybody's ever played on me! You guys! How long did this take you? Where'd you get this done?","0938_0054,0938_0055,0938_0056"
0938,0938_012,0938_031,0938_035,"You tell Maggie.No, you tell her.No, no. You're her best friend.No.(holding her newspaper)Yeah.Uh, Maggie, you told us to bachelorette jokes, so we didn't...","0938_0043,0938_0044,0938_0045,0938_0046,0938_0047,0938_0048,0938_0057"
0938,0938_013,0938_026,0938_026,"""Dear Editor...""",0938_0061
0938,0938_014,0938_026,0938_026,"""Greeting from the sticks! Perhaps you believe that a rural education is focused mainly on hog calling and tractor maintenance rather than reading. Why else would you print a piece of fiction about me and call it fact?"" ""I suppose Mr. Graham was too busy thinking us slanderous statements about how I dump men for kicks to bother with something silly like accuracy in reporting. Which is understandable, because with a ""man-eater"" like me on the loose, who has time to check facts?""",0938_0062
0938,0938_015,0938_026,0938_026,"""Still, we cannibalistic queens can get pretty cranky when we see things in print that hurt our feelings, like that we deliberately abandon fiances with malice aforethought.""",0938_0063
0938,0938_017,0938_011,0938_012,You can go in now.,0938_0068
0938,0938_017,0938_011,0938_018,"(to Elaine) I'll put in a good word for you.No, no, don't mention my name in there.Why?","0938_0065,0938_0066,0938_0067"
0938,0938_017,0938_018,0938_026,"""That's why I was surprised to find Mr. Graham's editor was a woman. Call me a sentimental fool, but I sort of hoped we man-eater could stick together.""",0938_0064
0938,0938_018,0938_013,0938_018,"So? I never returned your calls, even when we were married. And what's Fisher doing here anyway?Ellie asked me to come down to offer moral support.In vino veritas.","0938_0072,0938_0073,0938_0082"
0938,0938_018,0938_012,0938_026,"I'm sorry, Ike. This is permanent. If you go quietly, I'll get you severance pay.",0938_0090
0938,0938_018,0938_012,0938_018,"(reading letter) ""Anyway, I'm just dropping you big city folk this little note to say that I have thought of a ritual sacrifice that would satisfy my current appetite: Ike Graham's column on a platter. Yours truly, Maggie Carpenter. P.S. -- I have inclosed a list of the gross factual misrepresentations in your article. There are fifteen.""(chuckles as he sits) Fully. I like her. She has wit.I left four messages. You don't return my calls.Since when does Ellie need moral supp---- It's for you, Ike.What?Journalism lesson number one. If you fabricate your facts, you get fired.Lesson number two. Never work for your former spouse.That's not nothing to do with it. You cooked this story up and you know it.I didn't cook up a story. I had a source.Don't knock drunk guys in bars. Drunk guys in bars are good. It means they're not driving. Besides, I'm a columnist. This is what columnists are supposed to do. This is what you like. We push, we stretch, we go out on a limo. That's what makes me good!No, that's what makes you unemployed.I merely write the stuff. You're the one that serves it up.Not anymore. I have to draw the line. (pushing a piece of paper)(scoffs) Lawyers.(shrugs) I already made an appointment for later today.(putting the list down, standing)","0938_0069,0938_0070,0938_0071,0938_0074,0938_0075,0938_0076,0938_0077,0938_0078,0938_0079,0938_0080,0938_0083,0938_0084,0938_0085,0938_0086,0938_0087,0938_0088,0938_0089"
0938,0938_018,0938_012,0938_013,"Someone reliable, I'm sure. A booze- hound in a bar?",0938_0081
0938,0938_021,0938_001,0938_026,"She canned him, she canned him...Come here, Mag, and try this on.Listen: ""Dear Ms. Carpenter, I apologize to you for this unfortunate matter. Ike Graham's column will no longer be appearing in this paper. Best of luck in you upcoming marriage!""That-a-girl! You sacked him.","0938_0091,0938_0092,0938_0093,0938_0094"
0938,0938_021,0938_013,0938_026,"It's a little... It's a little heavy... Help me, baby.",0938_0095
0938,0938_022,0938_013,0938_013,"Remember, we are putting the ""fun"" back into formal.",0938_0096
0938,0938_023,0938_013,0938_018,"Ike, I really liked the Runaway Bride piece, and since I do freelance stuff for G.Q., I'm in a different position now...What are you trying to say to me, Fish?Vindication. How would you like to get some? A chance to prove that, though your facts weren't entirely straight, your theory was correct.(hiding his hope) The real story on Miss Carpenter.All the gory details.(excited) The anatomy of the black widow spider of Maryland.It wouldn't be a bad way to get you back into writing feature pieces again.(enthusiastically) This is good. It is a good story, Fish.(nods) If she runs, then it's a cover story. All true. All accurate.(confesses) Okay, you were right. I hated my column, but I can do this assignment.Then you've got it. If you leave tomorrow for the hinterlands, you'll have plenty of time before her next wedding trot.""Paid vindication"" That's what I call justice.Justice, yes. Paid, I don't know. They like the idea, but my hands are tied with budget restraints.But I'll get my normal fee, right? You want me to do it on spec?!","0938_0097,0938_0098,0938_0099,0938_0100,0938_0101,0938_0102,0938_0103,0938_0104,0938_0105,0938_0106,0938_0107,0938_0108,0938_0109,0938_0110"
0938,0938_024,0938_013,0938_018,"Don't say ""spec"" like it's a dirty word. Nobody ever paid Shakespeare to write a play! Plato never got a book advance...",0938_0111
0938,0938_024,0938_018,0938_018,"Oh yeah! I happen to know from reliable sources that Nietzche got expenses and a rental car. I'm going to make this work, Fish. I'm going to do it!",0938_0112
0938,0938_028,0938_018,0938_026,I think I'm in Maryberry.,0938_0113
0938,0938_029,0938_031,0938_035,Mrs. Pressman. No relation.,0938_0130
0938,0938_029,0938_026,0938_035,"(to Peggy) Okay -- have a seat... gently, carefully.(delighted as she spins)I didn't even need to change this gasket, just put in a little hydraulic fluid.Yep. Maggie -- Someone to see you.(yelling to Peggy) Reporter?Yup!Excellent.Hold on -- Nobody interviews Maggie in here unless they're getting haircut.Great.Yes.(calming) Let's just put this back here for the aromatherapy.","0938_0116,0938_0117,0938_0118,0938_0133,0938_0134,0938_0135,0938_0138,0938_0139,0938_0152,0938_0157,0938_0158"
0938,0938_029,0938_026,0938_031,"She swallowed her gun.Oh, I will.","0938_0146,0938_0149"
0938,0938_029,0938_018,0938_031,"Sorry, no. I just got one.(to Ike) Excuse me, sir. I have an actual fact for you.(steps to Mrs. Pressman) Yes, Mrs. Pressman.It's her fourth time to the altar, you know. Not seven like they said.I'm not sure. Mr. Schullian runs the newsstand, he's our local bookie, you know, he's giving eight to one odds she won't. He says she's so famous now, maybe Vegas will give odds on her. I'm going to wait to hear what the pros say.Good fact. Well, you let me know.","0938_0141,0938_0142,0938_0143,0938_0144,0938_0147,0938_0148"
0938,0938_029,0938_018,0938_035,"Stop it. When you talk like that, I get turned on and it frightens me.Hello. I'm looking for Maggie Carpenter. There was a sign at the hardware store across the street...Are you a reporter?(shocked) What?(eyeing his loafers) It's been our experience that anyone with some sort of gewgaw on his loafers ends up being another big city reporter wanting to interview Maggie.About her upcoming wedding and all.No, about her getting that asshole from New York fired.I am just such a reporter. And you are?Peggy Phleming. Not the ice skater.And you are?(turning toward her) Looking for Maggie.You'll answer my questions? (removing his jacket) Fine. You wash, I'll ask the questions.","0938_0119,0938_0120,0938_0121,0938_0122,0938_0123,0938_0124,0938_0125,0938_0126,0938_0127,0938_0131,0938_0132,0938_0151"
0938,0938_029,0938_003,0938_031,Cindy. Maggie's unmarried cousin.,0938_0129
0938,0938_029,0938_003,0938_026,"Cindy, you better 86 Sprout. He seems to be enjoying the petroleum distillates.That's it. Back to obedience school.","0938_0114,0938_0115"
0938,0938_029,0938_003,0938_018,And who are these lovely ladies?,0938_0128
0938,0938_029,0938_018,0938_026,"I hope you have a different angle. It's pretty much all been covered.Originality is my speciality.She's the boss.I know. Tell me something. Do you think she's going to make it all the way this time?Well, instead of a haircut, how about a wash? You know, get all that city grit out of it.Have a seat. Peggy, why don't you give him the special treatment that strengthens the follicles. So, what do you want to know?Getting nervous?Nervous? Not at all! No. I've never been more certain in my life. Except -- I am having all kinds of weird dreams.Weird dreams? You're going to tell me about them?","0938_0136,0938_0137,0938_0140,0938_0145,0938_0150,0938_0153,0938_0154,0938_0155,0938_0156"
0938,0938_030,0938_018,0938_018,"Yes, I think I nailed the personality profile of the women of Hale. (to Peggy) My jacket, please. (sarcastically) Thank you. (putting on jacket; to Pete)",0938_0165
0938,0938_030,0938_018,0938_026,"I'm inside the church. Everyone I know is there, only they're not really them. They're like Frankenstein monsters, but without the bolts coming out of their necks. It's all very ""Night of the Living Dead"". And here's the creepiest part -- I look down at my dress and it's red. I mean, I have no idea what it means. Red's not my color! So what do you think?You're all ready for football season, Mr. Graham.No thanks.","0938_0161,0938_0164,0938_0167"
0938,0938_030,0938_018,0938_035,I think you'd look good in red.,0938_0162
0938,0938_030,0938_026,0938_026,(to Peggy) He seems crabby.,0938_0168
0938,0938_030,0938_026,0938_035,"In another one...Hey, Pete, I'll be right with you.No, she's talking about your hair.","0938_0159,0938_0160,0938_0163"
0938,0938_031,0938_018,0938_026,"If you're looking for Elm Street, it's that way.Thank you.If you came down here in the pursuit of happiness, you might as well go back. Because you can't make me feel bad.I'm not here to make you feel bad. I'm here for vindication. In my heart...You have one?I feel I'm right about you. You got me fired, lady. You destroyed my reputation and you screwed up my hair. You chew men up, spit them out and loved it. And I'm down here to satisfy myself on that point.Did something happen to make you care about reality?Yes. Conviction. Conviction that I'm onto the truth. You're going to do the same thing to ""poor bastard number four"" that you did to the last three. You're going to run again. And I'm not leaving until you do.You're going to be very disappointed.We'll see.I'd love to stay and chat, but I've got to get back to work. I still have my job. I have nothing to hide, Mr. Graham. Talk to whoever you want. You might actually stumble upon a fact or two.","0938_0169,0938_0170,0938_0171,0938_0172,0938_0173,0938_0174,0938_0175,0938_0176,0938_0177,0938_0178,0938_0179"
0938,0938_031,0938_018,0938_041,"Hey, kid, I'll give you ten bucks for your hat.",0938_0180
0938,0938_033,0938_018,0938_041,"Who? (innocently) Hello, Maggie. I just came by to apologize to your family.In other words -- he's only human. An he brought us a bottle of wine.They made me put my hat back on.Gee, I hope they don't have a fight out there. You don't think they'll call it off...?Well, wedding cake freezes. This we know.That's okay, Grandma. (continuing his thought) ... Like such a lovely girl.Like her mother.She has a tape?(good-natured) Yeah. Lee at the hotel videos wedding. I mean Maggie didn't know she was going to make the hundred-yard dash.Dad's fishing trip, Grandma's knee operation, Grandma's birthday...","0938_0183,0938_0184,0938_0185,0938_0192,0938_0193,0938_0196,0938_0197,0938_0200,0938_0201,0938_0202"
0938,0938_033,0938_026,0938_041,"You know, when I only see one dog, I know I've had too much to drink.Oh, yeah. Scared the hell out of Skipper.","0938_0181,0938_0186"
0938,0938_033,0938_018,0938_026,You'll never guess who came crawling into town with his tail between his legs.,0938_0182
0938,0938_033,0938_017,0938_018,"Check on the crabs, Bob.You know, your daughter seems...Sorry.(seeing the portrait) Ah, beautiful. (gets up to admire the portrait)Oh, yes, you can. She's has 'em all on tape.","0938_0191,0938_0194,0938_0195,0938_0198,0938_0199"
0938,0938_033,0938_017,0938_041,"Gotta tell you this about my daughter. My daughter makes real good time, even in a long dress and heels. Maggie may not be Hale's longest running joke, but she certainly is the fastest.(sarcastically) Ha ha.","0938_0203,0938_0204"
0938,0938_033,0938_001,0938_026,"You've got to be kidding me.(enjoying the moment) No, no, you should have seen Skipper. (then, imitates growling)So, the forces of good and evil have already met.","0938_0187,0938_0188,0938_0189"
0938,0938_033,0938_001,0938_017,I'll help you take into the kitchen.,0938_0190
0938,0938_034,0938_001,0938_018,"That's right, Maggie. Just keep your eye on the ball. Sports psychology. It was my major in college.Ahh.My girl likes to brag about me. I'm taking her trekking on Annapurna on our honeymoon.","0938_0211,0938_0212,0938_0219"
0938,0938_034,0938_001,0938_026,"Despite what you think, I don't do it on purpose. And I have no intention of doing it again.(false modesty) I'm the town's unofficial fitness trainer. Big advocate of the mind and body combining for success. You could say or you can quote me, I'm a glass half full king of guy.(sticking it to Ike) Without oxygen...","0938_0210,0938_0213,0938_0218"
0938,0938_034,0938_018,0938_018,Nothing like sharing your nuptial bed with two Sherpas and a yak.,0938_0222
0938,0938_034,0938_018,0938_026,Not this one. This one's on me.That's fair.(boasting) Bob's the head of the P.E. department at the high school. And he coaches the football team. And he's climbed Everest.(impressed) Everest. Is that right?Twice...Really?How romantic.(sharply) We think so.,"0938_0208,0938_0209,0938_0214,0938_0215,0938_0216,0938_0217,0938_0220,0938_0221"
0938,0938_034,0938_026,0938_041,"Emma and I were only blessed with one child, not for lacking of trying.This is good, Dad, don't leave anything out.So I've come to see it as a bonus, really, that we've been able to plan, and pay for, so many weddings.","0938_0205,0938_0206,0938_0207"
0938,0938_035,0938_018,0938_018,"(to Fisher; into phone) You won't believe what I'm looking at, Fisher. A videotape of all three train wrecks.Kamikaze!","0938_0224,0938_0226"
0938,0938_036,0938_018,0938_032,Did you see that?,0938_0227
0938,0938_037,0938_018,0938_032,"But he's got the Bobster's eyes. No -- the Bobster's eyes are closer set. (to Mrs. Trout) Could I have two coffees, please? And what is that wonderful smell? (seeing the cinnamon rolls)Sure. (picking up a miniature bride)Let's see... Excuse me, isn't that cute? Ahh... Bam, bam, bam, bam, bam! Oh, help me! Help me! Yup! That's her all right.You must be that Mr. Graham fellow.Yes, I am. And who are you?Betty Trout. Five dollars.(as he pays) Oh, Betty. I take it you're going to be making the wedding cake and they say you're throwing --(cynical delight) A pre-wedding luau?Yes. My husband and I love luaus. It'll be fun.Fun? Fun isn't the word.No.(handing him the other bag)","0938_0232,0938_0233,0938_0234,0938_0235,0938_0236,0938_0237,0938_0238,0938_0241,0938_0242,0938_0243,0938_0248,0938_0249"
0938,0938_037,0938_026,0938_032,"This one's very popular, but oh, you've used this one before... Brian. But I like the white dinner jacket.No, he's no good. Too blond.(picks up another) We'll go with total traditional.(interrupting) -- The luau for Maggie.If you're still in town, you should stop by.","0938_0228,0938_0229,0938_0230,0938_0239,0938_0244"
0938,0938_037,0938_007,0938_026,He's not a nice person.,0938_0251
0938,0938_037,0938_018,0938_026,"Too dark.(all smiles for Mrs. Trout)No, I'm sure he doesn't.(to Mrs. Trout) Actually, I would love to come.(exasperated) Is that what you're going to do now? Follow me around everywhere I go?Bye, Betty. Thanks.","0938_0231,0938_0240,0938_0245,0938_0246,0938_0247,0938_0250"
0938,0938_038,0938_001,0938_018,Ike just came by to check out the team.I'm just bragging about how great you are. I'm the luckiest man alive.Well -- I've got to get moving -- lot of work to do today! I'll see you two love-birds later.See you at the wedding.,"0938_0256,0938_0259,0938_0260,0938_0261"
0938,0938_038,0938_001,0938_026,"You're jail bait, Dennis. Go away. Run your laps. Go. Go.Drive! Drive! From your hips, get low, get low, get low. Next! Good job, gentlemen... Special teams. (to Maggie) Hey, honey!(indicating Ike) What is he up to now?Bob -- are you making friends with this man?At the wedding? You invite him? Bob, don't you realize he's writing another article about me?Sure I do. But the bet defense is a good offense, right? You're not going to let your opponent throw you off your game.You don't understand this guy.Let him come to the wedding. You're not running, right? Say it. ""I'm not...""(irritably) I'm not running.So if you're not running and Ike Graham is there to see it, then any article he writes has got to have a happy ending, right? All we're doing is turning lemon into lemonade.I've got news for you. No amount of sugar and water is going to turn like Graham into something you want to take on a picnic.Where's that homemade sunshine? I want you boys to take my princess on the ride of her life... Honey, tell 'em where you parked your car.","0938_0253,0938_0254,0938_0255,0938_0258,0938_0263,0938_0264,0938_0265,0938_0266,0938_0267,0938_0268,0938_0269,0938_0270"
0938,0938_038,0938_007,0938_026,"(playful) Maggie, don't marry Coach! Marry me. I love you.",0938_0252
0938,0938_038,0938_018,0938_026,"And talk about you.You bet ya, Coach.","0938_0257,0938_0262"
0938,0938_039,0938_002,0938_026,"(still inside the booth)You're not even Catholic, Maggie -- you really shouldn't come to confession.I'm sorry. I'm just so stressed out about that slime-ball reporter being in town. I jus had to come warn you he might show up here and start asking you all kinds of ridiculous questions.Actually, he only asked me one ridiculous question. The rest weren't so bad.(sliding along the pew)Yes, yes, I'm sure I only did you good, Maggie.Only respectful things. What did we have in common back then... What kind of music did you like... Did you ruin my life when you left me standing at the altar...And what did you say?How could I be angry at you when clearly what has happened to me is as God intended?(relieved) Good one! Thanks.It happens to be how I feel.God... Of course. I'm sorry -- I mean, I'm...God bless you, Maggie.Oh, wait, my purse. Excuse me, sorry, forgot my purse. Good luck. Wait -- what was the ridiculous question he asked?He wanted to know how you used to like your eggs.Weird. Like after all those years you would remem--(interrupting) -- Scrambled, with salt, pepper and dill. Same as me.(tenderly) I'm really sorry that I hurt you, Brian.I'm happy here, where I'm supposed to be. But if you ever become a Catholic, may I ask you a favor, Maggie?Of course.Could your confess to Father Patrick from now on?","0938_0277,0938_0278,0938_0279,0938_0280,0938_0281,0938_0282,0938_0287,0938_0288,0938_0289,0938_0290,0938_0291,0938_0292,0938_0293,0938_0294,0938_0295,0938_0296,0938_0297,0938_0298,0938_0299,0938_0300,0938_0301"
0938,0938_039,0938_002,0938_030,"Father, am I too late?No, no.It won't take long. Jus two venials.","0938_0284,0938_0285,0938_0286"
0938,0938_039,0938_026,0938_026,"(impatient) The name's Maggie. It wasn't this side of ten years ago that you had your tongue down my throat. So don't call me ""child"", Brian. It annoys me.Of course.","0938_0275,0938_0302"
0938,0938_039,0938_026,0938_030,What did he ask?,0938_0283
0938,0938_039,0938_026,0938_038,"Bless me, Father, for I have sinned. My last confession was... ahh... ... Anyway, I have sort of a technical question here. I've been having -- bad thoughts. I mean, really bad thoughts ...Of an impure nature?No -- like -- I'm having a problem with that whole turn-the-other-cheek concept. I want revenge. I want to destroy this guy's life, career, everything. On the sin scale, how big is that? I mean, can I ""Hail Mary"" my way out of it?Child, any sin in one's heart is...","0938_0271,0938_0272,0938_0273,0938_0274"
0938,0938_041,0938_015,0938_018,"We went to San Francisco twice. Remember one time we had a flat tire... Which picture?But the most interesting thing here is that I don't see the rose tattoo that I've heard about on your back.Completely.Maggie? You got it removed?Gill, I'll go ya double or nothing if was a stick-on.Look.I think I am. Hey, Ike, what would Jerry do?","0938_0308,0938_0311,0938_0316,0938_0317,0938_0318,0938_0321,0938_0324"
0938,0938_041,0938_015,0938_026,"Gill? Lydia? Gill?Hey -- I found it!Found what?Mags! Hey, look -- The tape from the Radio City Music Hall concert -- Remember that night I as trying to get Jerry to let me sit in on ""Ripple""? (disappointed) Oh, I'll play it for you.(shouts over the music) Listen, Gill -- There's this reporter who's ben making my life a living hell ... If he comes by here, don't talk to him. And whatever yo do.... What was that?Ike bet me fifty bucks you don't still have it, Mags. I said ""You're on, man! Maggie loved that thing!"" And I could really use fifty bucks. (looking worried) Mags?(dismayed) Maggie?(admitting) I'm really, really afraid of needles... It doesn't make me a bad person.He is not!","0938_0303,0938_0304,0938_0305,0938_0306,0938_0307,0938_0312,0938_0319,0938_0320,0938_0323"
0938,0938_041,0938_018,0938_026,"(feigning shock) Imagine! Maggie Carpenter topless in a public arena.Give me that!I'm not gonna show you guys anything. I am a soon-to-be-married woman. Now give me that photograph.Sure, I would love to give this to you. Just give us one quick gander at that rose, and, I'll gladly hand it over.Fine. Here. (turning back around) Satisfied?(sincerely) Look, look, man. I think the man is heartbroken.Jerry. He'd play. He'd play... Jerry would play his heart out.","0938_0309,0938_0310,0938_0313,0938_0314,0938_0315,0938_0322,0938_0325"
0938,0938_043,0938_026,0938_035,"Okay, he's on base. Can we talk about my life now? -- Ike's going to turn that tattoo stuff into a big deal -- that I was never serious about Gill, blah blah. He's totally out to get me.For what reason? Some personal satisfaction?That's what he says, but if he thinks that I don't realize he's writing another article, then he's an idiot.It's probably because you got him fired.(sarcastic) Ya think?Not that he doesn't deserve to get fired... Look! Cory's going for second!... Sneaky!There he is. Snoop Doggy-Dogg.Where?Over there. Ten o'clock. He's talking to our little Dennis. Dennis will turn into one of those ""sources say"" things.He looks better with that stuff out of his hair. He's an attractive man.I'd say you've been in the sun too long. You handle him, okay? I could use five minutes off from that creep.(looking at Maggie and Cory) I'll be back in a second.","0938_0326,0938_0327,0938_0328,0938_0329,0938_0330,0938_0331,0938_0332,0938_0333,0938_0334,0938_0335,0938_0336,0938_0347"
0938,0938_043,0938_018,0938_035,"Okay, that's fine. I can do that.Hello, Peggy Phleming, ""not the ice-skater"".(protesting weakly) That's Maggie's seat...... And this is Maggie's beer. That your husband out there? Cory Phleming, a local radio announcer.Have you listened to his morning show, ""Wake up with ballplayer""?Not yet. I had a phlemless morning. I hear he's a pretty good ballplayer.This game is pretty important to him. He made all-stars in high school, you know.That must have made you proud.He was going with Maggie back then. Good job, honey!It's nice that they're still friends.","0938_0337,0938_0338,0938_0339,0938_0340,0938_0341,0938_0342,0938_0343,0938_0344,0938_0345,0938_0346"
0938,0938_043,0938_018,0938_026,"You've been here for three minutes. What did you do to her?You can turn that finger around.(defensive) You misinterpret everything. We've all been friends our whole lives. But that's the types of relationship you wouldn't understand.Obviously, I'm not the only one who doesn't understand it. The USS Maggie leaves quite a wake... Excuse me.","0938_0348,0938_0349,0938_0350,0938_0351"
0938,0938_043,0938_026,0938_026,"See, I cheer good. What is he, a cheer critic?",0938_0352
0938,0938_044,0938_026,0938_026,(to herself) This guy never stops.,0938_0353
0938,0938_045,0938_022,0938_026,"Lee, hey, wake up. Give me the key to the reporter's room. I want to snoop around.(handing her the key) Okay. Second floor.Thanks.Don't take anything big.","0938_0354,0938_0355,0938_0356,0938_0357"
0938,0938_047,0938_026,0938_026,"(reads) ""How does she get all these guys to propose? She's not that beautiful."" (as she takes post-its) Rude...",0938_0358
0938,0938_048,0938_018,0938_018,"All right, I know you're in there... You steal my research... You're messing with the first amendment now. Open up. Open up. You got no place to go.",0938_0360
0938,0938_048,0938_018,0938_026,Thief!,0938_0359
0938,0938_049,0938_018,0938_018,I want to have a very serious discussion with you as to why you're such a pain in the ass.,0938_0361
0938,0938_050,0938_018,0938_026,That's breaking and entering. I'll call the sheriff.,0938_0362
0938,0938_050,0938_026,0938_026,You do that. And remind him he's bringing the wine to the luau. Thanks.,0938_0363
0938,0938_054,0938_026,0938_026,Thanks. Will you fix my hair?,0938_0386
